cycle,name,latent_period
30,Residents39,4
190,Residents28,3
255,Residents15,5
256,Residents70,3
264,Residents69,3
265,Residents66,2
274,Residents132,6
284,Staff155,3
287,Residents32,4
291,Residents16,4
305,Staff35,2
337,Residents166,2
338,Residents29,9
341,Residents71,2
342,Residents160,2
370,Residents165,3
371,Residents17,6
377,Staff91,8
380,Residents116,9
381,Staff51,9
387,Residents95,9
432,Staff111,4
436,Residents167,3
457,Residents108,7
491,Residents83,6
494,Residents78,3
499,Residents171,2
504,Staff108,8
517,Residents54,3
523,Residents81,2
576,Residents168,6
578,Residents85,9
605,Residents80,4
611,Residents56,2
612,Residents125,3
618,Residents126,9
628,Residents145,6
629,Residents77,3
633,Residents162,3
646,Residents35,2
666,Staff156,8
667,Residents146,4
674,Residents74,3
688,Residents123,2
692,Residents75,8
700,Residents144,2
702,Residents102,3
703,Residents34,2
714,Residents76,3
741,Residents170,2
772,Residents151,3
778,Residents173,3
808,Residents21,7
810,Staff17,8
819,Residents169,8
823,Residents124,6
853,Staff44,5
876,Residents2,2
893,Staff85,8
898,Residents164,4
940,Residents22,8
977,Residents0,2
1021,Residents30,2
1038,Residents33,2
1055,Residents23,3
1137,Residents24,8
1146,Staff18,3
