cycle,name,latent_period
30,Residents170,6
47,Residents168,3
129,Staff80,9
156,Residents77,2
156,Staff140,9
166,Residents74,4
166,Residents75,7
175,Residents138,7
184,Residents76,3
196,Staff23,3
197,Residents73,7
211,Residents40,5
242,Staff107,4
247,Residents88,8
248,Residents111,9
261,Residents116,8
263,Residents87,6
265,Staff72,5
289,Residents84,5
293,Residents139,4
309,Residents110,4
312,Residents86,3
314,Staff68,5
317,Residents28,3
318,Residents98,3
347,Residents143,4
371,Residents71,8
373,Residents43,7
377,Residents85,8
380,Residents39,7
401,Residents112,6
407,Staff115,4
428,Residents81,2
447,Residents89,6
451,Staff39,3
453,Residents69,2
464,Residents66,3
482,Residents129,5
482,Residents131,4
490,Residents114,9
492,Residents62,9
497,Residents97,6
536,Residents130,7
538,Residents70,7
541,Residents68,5
544,Residents67,9
588,Residents115,6
599,Residents83,4
608,Staff100,9
608,Staff113,9
671,Staff43,8
689,Residents141,7
724,Residents153,8
733,Residents148,3
741,Staff159,3
834,Residents149,8
