cycle,name,latent_period
57,Residents6,2
60,Staff109,5
91,Residents151,5
328,Residents150,8
369,Residents17,2
528,Residents16,8
539,Residents19,6
549,Residents15,8
549,Staff120,4
562,Residents11,5
592,Staff31,3
618,Residents43,8
620,Staff68,6
647,Residents119,2
660,Residents44,4
736,Residents160,4
761,Residents106,3
764,Residents20,8
789,Residents118,7
803,Residents159,7
823,Residents120,7
857,Staff94,4
868,Residents161,3
879,Residents94,8
882,Residents168,6
894,Residents121,3
911,Staff54,7
922,Residents170,5
976,Residents70,6
977,Residents32,8
977,Residents135,3
981,Residents66,5
1003,Residents80,4
1004,Staff144,2
1011,Residents38,6
1011,Residents132,6
1031,Residents30,4
1036,Residents78,5
1040,Residents40,3
1052,Residents41,9
1074,Residents45,5
1086,Residents137,9
1099,Residents169,4
1106,Residents53,2
1138,Residents31,5
1160,Residents131,5
1166,Residents133,9
1199,Residents27,4
1219,Residents134,6
1225,Residents52,3
1395,Staff110,9
2224,Residents92,4
2363,Residents91,2
2402,Residents157,8
2437,Residents158,3
2475,Staff164,6
2609,Staff38,4
2623,Residents156,2
