cycle,name,latent_period
43,Staff14,3
83,Residents102,4
175,Residents59,4
423,Residents158,4
431,Residents172,9
443,Residents171,3
457,Residents18,3
475,Staff50,4
496,Residents97,8
498,Staff71,7
502,Residents23,5
517,Residents169,4
524,Residents54,7
532,Residents96,2
535,Residents44,5
585,Residents83,3
611,Residents155,9
627,Residents173,3
627,Residents123,4
628,Residents157,6
632,Residents81,2
643,Residents124,2
643,Staff5,7
644,Residents165,6
645,Staff48,2
648,Residents153,9
650,Residents69,3
661,Staff102,9
661,Staff156,3
662,Residents92,3
668,Residents73,9
674,Residents152,3
675,Residents168,9
680,Residents79,8
682,Residents131,2
693,Residents82,6
694,Residents72,5
699,Residents160,5
705,Residents107,3
710,Residents111,5
710,Residents89,4
722,Residents135,5
732,Residents71,8
733,Residents125,4
734,Residents29,6
735,Residents144,7
747,Residents31,7
749,Staff62,9
774,Residents78,7
779,Residents90,2
797,Residents70,4
801,Residents149,3
807,Residents112,5
812,Staff80,6
822,Residents167,9
836,Residents156,4
839,Residents113,7
854,Residents120,2
896,Residents95,6
901,Residents80,4
903,Residents74,6
906,Residents145,2
914,Residents47,2
949,Staff144,5
959,Residents110,3
960,Residents68,7
975,Residents45,7
981,Residents46,2
994,Residents14,9
1000,Residents13,6
1147,Residents119,3
1188,Staff9,9
1200,Residents12,2
1307,Staff88,4
1307,Staff27,3
1332,Residents5,2
1348,Residents24,4
1366,Residents17,5
1379,Residents99,8
1384,Residents3,8
1384,Residents98,2
1386,Residents4,5
1393,Residents19,3
1409,Residents20,6
1438,Residents42,9
1452,Residents26,4
1461,Residents15,3
1463,Staff141,6
1465,Residents100,9
1477,Residents25,3
1490,Residents142,2
1492,Residents37,9
1548,Residents34,2
1613,Residents33,2
1645,Residents38,5
1651,Staff8,3
