cycle,name,latent_period
159,Residents78,9
395,Residents81,2
412,Staff71,3
435,Residents79,6
451,Staff58,2
453,Staff68,2
472,Staff118,7
475,Staff55,8
506,Residents111,8
520,Staff100,7
528,Residents101,4
529,Residents163,6
549,Staff70,5
551,Residents113,6
553,Residents77,2
553,Residents169,9
560,Residents100,7
578,Staff22,5
597,Residents95,2
603,Residents16,8
611,Residents103,6
614,Residents102,2
632,Residents72,2
632,Residents107,4
634,Residents15,2
650,Residents151,6
655,Residents93,9
664,Residents168,8
673,Residents104,5
685,Residents94,6
692,Residents119,3
695,Residents106,8
713,Staff119,2
717,Staff148,8
721,Residents67,5
738,Staff31,3
745,Residents73,5
766,Residents118,7
779,Staff165,2
797,Residents152,4
797,Residents170,3
816,Residents121,2
835,Staff109,5
858,Residents87,4
875,Staff142,4
877,Residents128,6
887,Residents80,7
893,Staff131,5
906,Residents123,5
907,Residents64,2
912,Staff48,7
943,Residents22,2
956,Residents88,9
970,Residents110,3
970,Residents108,4
979,Staff29,4
985,Staff153,7
992,Residents37,4
1003,Residents124,3
1007,Staff3,4
1020,Residents29,2
1099,Residents109,7
1111,Residents36,2
1111,Residents60,9
1112,Residents34,4
1141,Residents58,2
1149,Residents65,4
1160,Staff32,5
1187,Residents138,4
1188,Residents38,8
1300,Staff12,9
1302,Residents140,8
1306,Staff26,4
1337,Residents54,8
1457,Residents125,9
1486,Residents150,7
1497,Residents154,2
1608,Staff107,8
1979,Staff43,4
