cycle,name,latent_period
30,Residents59,7
95,Residents60,8
146,Staff82,9
321,Residents110,2
370,Residents108,4
378,Residents109,9
473,Residents132,9
475,Staff166,2
483,Staff71,3
491,Residents49,3
496,Staff30,7
497,Residents152,2
497,Staff124,5
501,Residents113,3
508,Residents165,2
520,Residents133,8
556,Residents9,8
559,Residents6,3
566,Residents47,3
570,Residents150,4
574,Residents142,3
587,Residents153,2
591,Residents134,8
597,Residents8,3
601,Residents167,9
612,Residents146,6
621,Staff25,4
621,Staff0,2
625,Residents140,2
629,Residents151,8
643,Residents45,8
648,Residents46,5
663,Staff83,5
665,Residents91,2
679,Residents147,4
685,Residents0,2
691,Staff15,7
692,Residents166,5
724,Residents83,3
746,Residents148,6
764,Residents80,2
768,Residents138,5
774,Residents16,3
804,Residents1,2
825,Residents15,6
833,Residents78,6
