cycle,name,latent_period
69,Residents80,2
85,Residents90,2
90,Staff115,2
117,Staff40,2
142,Residents42,2
150,Residents25,2
160,Staff29,8
165,Staff18,6
180,Staff93,2
181,Residents113,4
204,Staff81,5
207,Residents92,8
213,Residents43,2
221,Residents26,4
230,Residents44,8
253,Staff61,9
279,Staff71,7
281,Staff59,9
282,Staff156,4
305,Staff60,3
309,Staff116,4
313,Residents156,9
318,Residents78,8
320,Residents173,3
320,Staff63,5
321,Residents114,4
324,Residents166,5
328,Staff70,3
350,Residents36,8
350,Residents40,7
351,Residents165,3
356,Residents171,2
360,Residents87,8
364,Residents146,4
388,Residents144,6
390,Residents125,7
393,Residents59,9
395,Residents124,2
397,Residents141,4
411,Staff161,4
423,Residents60,5
424,Residents170,2
424,Residents169,4
429,Residents172,6
452,Residents58,5
453,Staff94,6
457,Residents61,4
467,Residents32,6
471,Residents75,6
477,Residents168,2
482,Residents102,8
486,Residents143,8
490,Residents64,2
490,Residents63,4
496,Staff54,2
500,Residents30,3
507,Residents167,4
512,Residents145,5
536,Residents88,3
555,Residents77,3
560,Staff6,2
573,Residents104,2
633,Residents56,2
637,Residents35,5
641,Residents31,2
646,Residents103,2
654,Residents57,8
671,Staff15,6
698,Residents65,4
785,Residents62,8
829,Residents153,2
868,Staff150,9
