cycle,name,latent_period
28,Residents47,9
81,Residents40,3
95,Residents11,3
128,Staff111,5
140,Residents4,8
160,Residents39,9
210,Staff14,7
232,Residents165,8
237,Staff60,2
240,Staff74,2
243,Residents55,2
257,Staff78,9
283,Staff116,8
292,Staff138,9
309,Staff5,4
313,Residents59,2
316,Residents87,2
326,Residents57,2
337,Residents52,2
345,Residents150,7
346,Residents19,2
352,Residents102,8
354,Residents18,3
356,Staff164,2
368,Residents155,4
379,Staff96,5
395,Residents51,3
403,Residents8,6
420,Residents152,9
427,Residents88,4
432,Residents94,9
439,Residents42,3
448,Residents167,5
456,Residents139,3
464,Staff110,4
471,Residents20,6
471,Residents68,6
475,Residents134,9
479,Residents53,3
479,Residents67,6
481,Residents164,7
487,Residents26,2
492,Staff126,2
493,Residents133,5
519,Staff85,2
539,Residents15,3
539,Residents25,2
542,Residents132,3
543,Residents128,2
555,Residents106,4
571,Residents93,3
572,Residents140,9
587,Residents90,2
612,Staff9,6
621,Residents127,3
627,Residents16,6
631,Staff61,8
631,Staff113,3
642,Residents91,3
649,Staff99,9
649,Staff97,5
664,Residents105,2
670,Residents5,3
673,Residents162,5
706,Residents58,3
715,Staff167,4
716,Residents130,4
733,Staff36,2
740,Residents92,3
744,Residents80,2
745,Residents104,2
746,Residents17,5
772,Residents171,3
775,Residents166,3
795,Residents97,7
796,Residents131,2
800,Staff2,3
813,Residents79,8
829,Residents148,8
854,Residents173,5
855,Residents100,8
863,Residents78,5
879,Residents111,5
880,Residents32,6
894,Residents149,2
1068,Residents82,9
1235,Residents61,7
1461,Residents60,6
1682,Staff24,7
