cycle,name,latent_period
56,Residents59,7
67,Residents55,5
76,Residents57,7
155,Residents79,2
215,Residents56,9
305,Residents80,3
315,Residents110,3
330,Residents108,4
402,Staff90,7
421,Residents128,2
440,Residents93,8
456,Staff28,2
459,Residents94,3
476,Staff58,5
481,Residents126,3
498,Staff14,5
501,Residents159,2
514,Residents131,9
531,Residents129,5
536,Residents18,7
576,Residents106,3
577,Residents161,4
587,Staff104,5
589,Staff5,8
600,Staff37,6
606,Residents9,3
612,Residents95,3
622,Residents132,6
629,Residents29,2
629,Staff11,4
631,Staff30,6
638,Residents22,5
642,Residents105,8
646,Residents160,2
659,Residents134,6
684,Residents27,2
693,Residents75,4
694,Residents28,4
701,Staff59,4
704,Residents10,5
704,Residents121,4
721,Residents32,6
722,Residents19,2
743,Residents77,3
743,Staff8,9
745,Residents13,9
747,Staff65,3
748,Staff78,3
750,Residents122,9
773,Staff40,7
795,Staff82,6
795,Staff134,5
807,Residents120,7
820,Staff162,3
825,Residents109,8
898,Residents35,4
912,Residents15,4
926,Residents143,4
929,Staff60,6
964,Residents26,7
980,Residents141,2
987,Residents85,3
988,Staff115,8
993,Residents144,5
1003,Residents97,2
1009,Staff25,7
1044,Residents37,5
1063,Residents47,5
1120,Residents34,3
1192,Residents45,4
1198,Residents24,2
1200,Residents25,3
1220,Residents103,5
1248,Residents153,3
1274,Residents150,5
1295,Residents118,7
1341,Residents63,7
1350,Residents58,4
1365,Residents102,5
1366,Residents104,3
1429,Residents152,6
