cycle,name,latent_period
71,Residents99,2
139,Residents104,2
205,Residents103,8
240,Residents102,4
385,Residents7,2
413,Staff165,3
424,Residents107,9
498,Staff71,6
561,Residents14,2
569,Residents10,9
570,Residents64,2
580,Residents65,4
595,Residents169,4
602,Residents61,9
645,Residents17,2
648,Staff107,4
670,Residents163,7
683,Residents63,2
684,Staff9,5
694,Residents140,7
695,Residents170,8
696,Staff64,6
715,Residents89,3
715,Residents87,7
718,Residents29,6
719,Residents157,8
733,Residents59,4
733,Residents172,6
749,Residents62,7
756,Residents54,4
761,Residents57,3
763,Residents55,7
780,Residents16,4
783,Residents52,5
786,Residents9,7
788,Residents39,4
789,Residents20,3
791,Staff74,2
793,Residents73,8
800,Residents18,4
803,Residents66,6
816,Residents138,6
816,Staff44,4
818,Residents148,7
819,Staff1,5
826,Residents162,2
828,Residents26,3
834,Residents173,3
835,Residents11,3
840,Residents48,5
843,Residents168,8
848,Residents22,6
851,Residents146,9
851,Staff85,2
852,Residents128,5
857,Staff14,2
858,Residents37,8
866,Residents130,2
868,Residents71,8
874,Residents68,9
876,Residents58,4
876,Residents5,7
879,Residents44,7
881,Residents145,9
881,Staff128,2
887,Staff92,6
887,Staff111,4
891,Residents139,5
901,Residents50,8
921,Residents147,4
927,Residents164,5
927,Staff25,3
934,Residents23,3
940,Staff66,9
954,Staff98,5
955,Staff11,7
958,Residents141,5
959,Residents160,2
965,Staff91,6
980,Residents49,2
987,Staff154,4
993,Staff149,8
1000,Residents131,3
1011,Residents56,8
1023,Residents21,3
1036,Residents19,2
1036,Staff41,5
1055,Residents85,4
1058,Residents156,4
1067,Residents51,2
1072,Residents127,5
1088,Residents129,2
1096,Staff30,5
1114,Residents142,3
1124,Residents91,8
1129,Residents101,3
1135,Staff19,5
1137,Residents1,5
1140,Staff102,5
1161,Staff24,3
1556,Staff87,2
