cycle,name,latent_period
233,Residents74,6
325,Residents109,5
417,Residents72,5
445,Residents108,3
556,Residents75,3
640,Residents76,2
688,Residents77,7
900,Residents29,4
930,Residents28,8
959,Staff21,4
961,Residents51,2
1013,Residents91,9
1029,Staff92,6
1049,Residents50,8
1057,Staff9,6
1058,Residents52,2
1072,Residents53,9
1081,Residents130,4
1094,Residents173,4
1100,Residents102,2
1131,Residents5,3
1143,Residents55,9
1149,Residents54,8
1161,Residents6,7
1161,Residents116,3
1164,Residents103,9
1167,Residents119,3
1178,Residents135,5
1182,Residents114,9
1183,Residents137,2
1194,Residents46,7
1204,Residents3,6
1220,Staff22,5
1236,Residents136,4
1243,Residents172,9
1248,Residents68,4
1258,Residents56,4
1268,Residents117,2
1272,Residents123,4
1277,Residents25,4
1302,Residents49,4
1304,Residents148,9
1319,Residents171,5
1330,Residents115,2
1350,Residents67,8
1363,Residents66,7
1375,Staff85,9
1428,Staff126,4
1505,Staff163,5
1522,Residents35,4
