cycle,name,latent_period
150,Residents111,2
333,Staff135,2
426,Residents123,8
464,Staff29,9
481,Residents117,2
492,Residents127,4
497,Staff167,9
500,Residents116,5
503,Residents130,8
504,Residents98,4
575,Staff129,3
598,Residents137,2
602,Residents73,4
604,Residents120,7
618,Residents77,3
622,Residents115,4
642,Staff120,9
643,Residents118,8
644,Staff85,5
650,Staff33,4
652,Residents101,2
689,Residents105,6
704,Residents59,3
710,Residents74,2
714,Residents76,4
720,Staff119,9
733,Residents69,9
748,Residents75,3
785,Residents57,5
786,Residents142,4
794,Residents80,4
853,Residents44,4
858,Staff116,6
867,Residents45,3
884,Residents42,5
900,Residents100,9
953,Residents43,5
958,Residents93,3
971,Residents9,2
1012,Staff99,2
1032,Staff122,5
1052,Residents167,8
1066,Residents94,4
1085,Staff53,6
1091,Staff37,3
1104,Staff142,8
1112,Residents20,5
1141,Residents132,4
1173,Residents125,9
1181,Residents68,2
1231,Residents23,9
1267,Residents35,3
1280,Residents11,9
1303,Residents133,7
1336,Residents18,2
1348,Residents4,7
1374,Residents66,4
1460,Residents21,2
1477,Residents99,4
1490,Staff59,7
1510,Residents19,9
1530,Residents2,2
1579,Residents1,9
1814,Residents46,5
