cycle,name,latent_period
325,Staff66,6
385,Staff167,7
403,Residents14,5
435,Staff151,6
548,Residents37,9
553,Residents38,7
556,Staff114,4
605,Staff89,5
619,Staff158,2
623,Staff113,2
627,Staff79,2
630,Residents157,4
649,Staff4,5
651,Staff149,5
692,Staff80,8
727,Residents160,3
728,Residents105,3
735,Staff36,6
738,Residents36,4
770,Staff112,2
773,Staff125,9
776,Staff5,8
787,Staff41,8
787,Staff27,4
808,Staff135,2
817,Residents156,2
840,Residents159,9
883,Residents47,9
895,Residents45,8
931,Residents48,2
944,Residents106,3
978,Staff138,6
987,Residents52,4
993,Residents70,5
1003,Staff126,5
1014,Residents13,7
1023,Residents146,2
1029,Residents145,3
1080,Residents147,2
1112,Residents144,8
1116,Residents69,2
1142,Residents149,9
1176,Residents71,2
1208,Residents123,3
1211,Residents98,3
1242,Staff75,5
1293,Staff98,3
1296,Residents87,4
1301,Staff35,4
1315,Residents125,4
1322,Residents96,4
1329,Residents124,7
1354,Staff159,4
1414,Residents97,2
1464,Residents166,6
1516,Residents158,6
1549,Residents63,3
1606,Residents119,2
1660,Residents117,4
1660,Residents165,5
1698,Residents65,4
