cycle,name,latent_period
152,Residents26,4
191,Staff2,9
281,Residents13,4
307,Staff169,3
642,Staff9,3
696,Residents71,4
713,Staff146,4
725,Residents137,5
846,Residents134,3
867,Staff51,3
871,Residents135,9
892,Staff18,8
900,Residents67,6
918,Residents37,2
928,Residents35,8
928,Staff21,2
930,Staff110,3
942,Residents54,8
949,Residents110,3
950,Residents33,9
953,Staff147,7
989,Residents109,4
1005,Staff56,6
1032,Residents93,5
1037,Staff61,8
1040,Residents34,3
1053,Residents136,5
1064,Residents38,4
1096,Residents75,5
1097,Staff62,6
1101,Residents114,4
1122,Residents11,8
1153,Residents118,2
1175,Residents18,3
1184,Residents19,3
1188,Residents36,4
1194,Staff98,4
1207,Residents94,4
1216,Staff13,7
1249,Residents72,2
1260,Residents117,8
1264,Staff64,7
1265,Residents22,5
1269,Residents16,8
1290,Staff136,2
1301,Residents131,6
1314,Residents70,2
1319,Staff54,5
1321,Staff35,6
1325,Residents20,5
1376,Residents42,3
1433,Staff52,7
1524,Residents144,4
1571,Residents44,4
1571,Residents148,2
2149,Staff92,7
2380,Residents162,7
2506,Staff8,2
2529,Staff93,2
2765,Staff120,2
2777,Residents45,2
