cycle,name,latent_period
209,Staff89,9
235,Residents166,3
279,Residents39,2
341,Staff128,6
343,Residents165,9
350,Residents37,5
350,Residents38,3
365,Residents21,2
369,Residents14,8
375,Residents160,5
380,Staff17,5
384,Residents156,3
384,Staff55,7
386,Residents161,3
394,Residents55,4
397,Residents94,9
416,Residents22,2
429,Residents23,2
433,Residents10,2
436,Residents105,2
442,Residents102,6
447,Residents34,7
448,Staff168,6
458,Residents159,6
459,Staff7,6
464,Residents158,3
478,Residents95,7
479,Residents114,4
495,Staff99,3
520,Residents11,2
526,Residents80,3
530,Residents20,2
573,Staff141,5
585,Staff124,9
589,Residents112,3
610,Residents41,5
612,Residents127,9
619,Residents115,3
624,Residents78,6
661,Residents92,7
667,Residents70,2
688,Residents150,6
692,Residents152,5
700,Residents133,9
708,Residents100,2
718,Residents130,6
720,Staff28,2
723,Residents163,2
724,Residents91,8
724,Residents132,6
733,Residents154,4
746,Staff96,8
761,Staff164,9
762,Residents56,3
765,Staff14,5
765,Staff41,9
767,Residents164,8
770,Residents137,4
789,Residents111,6
807,Residents101,2
816,Staff109,7
839,Staff98,2
908,Residents153,4
922,Residents151,5
1038,Residents128,6
