cycle,name,latent_period
80,Residents20,6
141,Staff124,7
161,Staff2,3
209,Residents78,2
214,Residents60,6
216,Residents63,6
222,Residents64,2
231,Staff5,5
232,Residents45,2
243,Staff166,3
246,Residents47,9
260,Residents58,6
261,Residents79,2
265,Staff167,6
266,Residents61,5
266,Residents80,4
266,Staff98,6
266,Staff92,9
271,Residents57,3
275,Residents89,4
288,Residents46,4
290,Residents82,6
291,Staff76,4
293,Staff132,2
299,Residents73,4
309,Staff152,9
314,Staff71,5
318,Residents59,5
321,Residents92,3
324,Residents85,5
329,Staff137,9
330,Staff150,2
331,Residents33,3
337,Staff60,6
342,Residents155,4
347,Residents169,2
348,Residents70,4
349,Residents14,3
349,Residents115,3
350,Residents121,2
354,Residents44,3
355,Staff154,2
356,Residents88,5
360,Residents25,9
363,Residents62,2
369,Residents86,4
374,Residents74,8
385,Residents120,2
385,Residents110,5
386,Residents147,3
391,Residents123,2
391,Residents107,4
396,Residents171,2
400,Residents77,9
401,Residents75,5
407,Residents122,9
413,Staff169,6
416,Residents166,5
422,Residents32,3
425,Staff135,3
426,Residents167,7
428,Staff56,2
438,Residents72,3
447,Staff33,2
455,Residents43,4
457,Residents38,4
462,Residents71,7
471,Staff125,2
471,Staff49,9
473,Residents164,2
473,Staff58,5
484,Residents148,2
489,Residents42,7
511,Residents104,4
515,Residents18,8
518,Residents69,9
520,Residents162,6
526,Residents34,8
546,Residents113,2
546,Staff22,4
549,Residents136,2
553,Residents36,3
556,Staff165,4
564,Residents125,2
618,Staff146,2
631,Residents76,5
635,Residents142,5
642,Residents112,3
645,Staff52,8
663,Residents52,9
675,Staff69,2
691,Residents145,8
793,Residents111,4
804,Staff17,9
821,Residents5,7
837,Residents4,2
839,Residents144,2
844,Residents17,4
997,Residents153,5
1015,Residents163,4
1038,Residents1,8
