cycle,name,latent_period
44,Residents58,7
76,Staff63,5
289,Staff85,9
351,Staff98,2
376,Staff129,5
401,Staff7,4
426,Residents156,6
449,Staff92,2
509,Residents98,9
548,Residents96,3
552,Residents158,4
575,Residents172,5
597,Staff50,4
629,Residents56,4
661,Residents99,5
712,Residents97,7
754,Residents93,2
757,Residents94,9
768,Residents123,3
797,Residents100,6
810,Residents153,5
812,Staff28,8
817,Residents71,6
853,Residents124,3
858,Staff89,5
882,Staff57,6
908,Staff59,3
908,Staff167,4
959,Residents170,4
959,Residents169,5
1015,Residents128,3
1017,Residents67,3
1024,Residents63,8
1045,Residents65,3
1080,Residents66,2
1117,Residents64,2
1232,Staff2,9
1270,Residents2,2
1276,Staff148,4
1317,Staff103,7
1332,Residents108,2
1339,Staff130,9
1346,Residents16,2
1349,Residents17,3
1360,Staff14,6
1366,Residents28,6
1376,Residents149,2
1377,Residents42,2
1408,Residents19,2
1420,Residents32,9
1438,Residents18,3
1440,Residents1,8
1441,Residents148,6
1467,Residents15,5
1484,Staff111,9
1493,Staff67,6
1497,Residents54,6
1508,Residents44,6
1519,Residents109,9
1540,Residents29,5
1560,Staff52,3
1707,Residents43,2
