cycle,name,latent_period
335,Residents41,8
362,Residents40,4
486,Residents28,2
529,Residents39,3
765,Residents148,8
787,Staff54,4
815,Residents141,2
829,Residents149,4
848,Residents101,4
868,Residents138,6
870,Residents103,9
870,Residents97,5
878,Residents83,3
888,Residents12,5
905,Residents167,6
913,Staff152,8
950,Residents173,6
961,Staff48,7
964,Staff147,9
965,Residents102,2
969,Residents166,2
970,Residents81,5
972,Residents121,2
993,Residents60,5
998,Residents99,2
1012,Staff58,7
1017,Residents67,2
1019,Residents14,9
1020,Residents85,4
1025,Residents169,9
1025,Staff85,9
1037,Residents52,9
1051,Staff44,9
1052,Residents66,8
1091,Residents20,8
1111,Residents77,9
1112,Residents76,8
1121,Residents165,3
1129,Residents171,3
1137,Residents142,6
1146,Residents73,9
1152,Residents82,5
1158,Residents75,2
1180,Residents113,9
1207,Residents153,8
1210,Residents172,2
1239,Residents164,8
1266,Residents74,5
1298,Residents150,2
1311,Residents46,8
1312,Staff108,3
1321,Residents17,7
1338,Staff39,6
1360,Residents154,8
1366,Residents163,4
1367,Residents47,3
1382,Residents44,5
1389,Residents42,4
1399,Residents158,3
1418,Residents16,6
1444,Residents96,2
1501,Residents156,9
1620,Residents155,5
