cycle,name,latent_period
92,Residents152,4
284,Staff161,4
306,Staff40,8
493,Residents88,7
564,Residents57,4
717,Staff78,2
737,Staff154,8
783,Residents79,5
788,Staff150,5
803,Residents80,2
979,Residents11,2
995,Residents61,6
997,Residents26,2
999,Staff15,7
1004,Staff119,5
1009,Residents81,2
1013,Residents96,4
1048,Staff63,3
1051,Residents76,9
1060,Staff143,2
1068,Residents4,6
1090,Residents24,2
1103,Residents89,5
1120,Residents9,7
1121,Staff18,2
1123,Staff43,7
1181,Residents22,9
1201,Residents136,3
1213,Residents98,2
1220,Residents60,3
1222,Residents148,6
1236,Residents21,3
1244,Residents135,8
1252,Staff75,6
1265,Residents147,4
1287,Residents75,3
1303,Residents104,7
1314,Staff87,8
1327,Residents20,6
1328,Residents10,2
1348,Staff65,2
1348,Staff55,4
1382,Residents102,5
1385,Residents170,6
1402,Residents94,5
1404,Residents44,6
1421,Staff36,9
1433,Residents169,9
1441,Residents118,7
1461,Residents33,3
1463,Residents115,3
1473,Residents30,2
1475,Residents42,3
1535,Residents35,5
1627,Staff62,3
1684,Residents34,8
1736,Residents110,3
1764,Residents109,3
1891,Residents108,4
2131,Staff32,4
2171,Residents25,4
2302,Residents62,7
2345,Staff25,4
2347,Residents97,2
2391,Residents100,3
2443,Staff156,3
