cycle,name,latent_period
20,Staff54,7
134,Residents43,3
135,Staff89,6
247,Residents113,8
264,Staff166,3
273,Residents111,4
309,Staff67,4
325,Residents125,2
329,Staff49,2
329,Staff143,7
334,Residents109,5
348,Residents112,4
356,Residents48,9
356,Residents168,2
357,Residents34,6
376,Residents76,7
377,Residents35,3
394,Residents63,6
420,Residents64,4
434,Residents171,7
438,Residents135,3
451,Residents21,3
452,Residents4,2
458,Staff124,3
476,Residents6,5
476,Residents99,4
484,Residents160,3
485,Residents161,4
494,Residents137,2
509,Residents33,7
510,Residents122,4
512,Residents173,2
516,Residents18,4
533,Residents156,6
540,Residents25,3
554,Residents2,6
561,Residents172,2
565,Residents71,3
575,Residents8,7
583,Residents106,2
586,Residents136,2
591,Residents52,2
591,Residents157,3
591,Residents158,2
592,Residents162,5
603,Staff116,4
604,Residents58,3
614,Residents121,3
621,Residents107,7
640,Residents124,2
667,Staff165,4
672,Residents57,2
674,Residents164,9
675,Staff13,7
676,Residents148,7
689,Residents145,5
698,Staff93,3
740,Staff128,4
746,Residents147,2
749,Residents144,9
754,Residents7,4
754,Residents65,4
761,Staff91,9
762,Residents131,4
771,Residents129,2
780,Residents22,7
791,Residents105,4
816,Residents87,4
847,Residents134,3
855,Residents38,9
903,Staff12,5
909,Residents170,2
927,Staff26,7
932,Residents163,2
945,Residents132,2
948,Residents104,3
1000,Staff28,2
1004,Residents133,6
1023,Residents169,7
1099,Residents130,2
1220,Staff47,3
1241,Staff132,3
