cycle,name,latent_period
97,Staff121,5
133,Residents146,6
308,Staff35,4
333,Staff17,3
376,Residents137,5
391,Residents136,4
453,Residents127,3
501,Staff106,5
524,Residents166,4
529,Residents165,2
578,Residents135,7
603,Staff97,5
606,Residents65,6
607,Residents167,7
620,Residents64,6
640,Residents108,2
640,Staff8,7
695,Residents113,6
696,Staff130,3
700,Staff135,5
722,Staff88,5
723,Residents120,2
723,Residents122,4
724,Staff24,2
746,Staff13,2
753,Residents41,3
793,Residents3,8
793,Residents4,7
799,Residents48,6
806,Residents49,6
808,Residents133,4
818,Staff72,2
820,Residents40,7
821,Residents121,5
827,Residents85,4
829,Residents143,3
834,Staff78,2
835,Residents139,2
841,Residents39,6
844,Residents17,8
856,Residents104,2
864,Residents155,2
869,Residents71,4
880,Residents131,2
886,Residents5,2
904,Staff58,4
908,Residents134,4
912,Staff116,5
932,Residents154,7
938,Residents102,3
940,Residents130,2
942,Residents0,4
942,Residents153,5
947,Residents132,2
971,Residents83,2
1004,Staff68,3
1032,Staff30,7
1036,Residents82,2
1037,Residents16,5
1045,Residents163,2
1188,Residents162,2
1191,Residents59,2
1252,Residents81,2
