cycle,name,latent_period
217,Staff39,2
255,Residents132,8
289,Staff55,3
407,Residents75,9
407,Residents91,4
408,Staff44,4
414,Residents143,3
420,Residents62,5
422,Residents9,4
422,Residents57,2
435,Staff131,7
447,Residents140,4
456,Residents76,6
458,Staff70,2
477,Staff75,6
482,Staff85,3
485,Residents58,4
485,Staff34,7
487,Residents56,5
497,Residents90,6
503,Residents14,8
506,Residents141,7
507,Residents77,4
511,Residents59,5
518,Residents97,2
519,Residents139,2
521,Residents173,5
545,Residents55,2
545,Residents138,5
548,Residents128,5
548,Residents171,2
559,Residents96,2
577,Residents129,6
578,Staff83,5
589,Residents124,5
599,Residents168,2
601,Staff28,3
614,Residents98,5
652,Residents170,4
656,Residents35,6
660,Residents33,2
671,Residents127,3
687,Residents29,7
734,Residents142,2
737,Residents158,4
751,Residents166,3
771,Residents30,4
795,Residents32,3
810,Residents92,7
826,Residents161,4
832,Residents15,3
847,Residents133,2
903,Residents16,2
940,Residents165,8
979,Residents17,9
1144,Residents167,4
1244,Staff79,7
1502,Residents52,7
1562,Residents51,8
1575,Residents49,2
1598,Residents31,9
1743,Residents53,2
1823,Residents172,8
1848,Staff16,5
