cycle,name,latent_period
181,Residents27,3
257,Residents121,5
285,Staff26,5
296,Residents29,4
301,Staff106,7
325,Residents8,2
330,Residents5,5
373,Residents6,4
382,Residents20,4
391,Residents122,6
393,Residents4,3
394,Residents10,4
418,Residents137,5
432,Residents15,3
434,Residents3,4
451,Staff157,7
472,Residents153,5
481,Residents7,6
488,Staff86,7
491,Residents55,3
500,Residents70,5
503,Staff153,2
503,Staff160,5
519,Residents71,2
523,Residents115,3
529,Residents61,9
534,Residents155,3
537,Residents138,3
549,Staff71,5
562,Residents131,6
574,Residents56,2
576,Residents17,4
594,Residents136,3
597,Residents12,5
600,Staff21,5
605,Staff75,7
619,Residents132,5
644,Staff115,6
647,Staff92,7
673,Residents112,7
684,Staff33,6
685,Residents93,8
700,Staff140,6
729,Residents99,4
744,Staff127,7
748,Residents14,5
769,Staff39,4
796,Staff113,8
800,Staff145,7
816,Staff23,5
818,Staff162,9
826,Residents48,8
827,Staff56,4
834,Residents66,6
846,Residents113,4
890,Staff124,3
913,Residents50,6
961,Staff41,9
1050,Staff25,8
1113,Residents102,7
1467,Residents171,3
1543,Residents0,2
