cycle,name,latent_period
120,Residents115,2
132,Residents114,2
138,Residents111,3
149,Residents63,4
166,Residents116,5
189,Residents113,2
232,Residents112,7
259,Staff16,5
262,Residents119,5
311,Residents103,2
361,Residents65,8
368,Residents106,2
385,Staff134,2
419,Residents118,4
423,Residents107,8
435,Residents79,3
443,Residents88,2
455,Staff29,4
460,Staff51,2
482,Staff79,9
508,Residents89,9
519,Residents90,3
543,Residents135,5
553,Residents52,2
611,Residents78,2
628,Residents91,4
652,Residents80,4
679,Residents136,4
700,Staff30,3
754,Residents137,3
795,Residents87,6
796,Residents21,3
824,Residents134,2
843,Residents144,2
880,Staff123,5
881,Residents40,2
892,Residents147,5
906,Residents24,2
926,Residents145,7
950,Residents148,4
972,Residents23,7
985,Residents117,5
1002,Residents43,5
1019,Residents47,8
1071,Residents48,6
1193,Residents172,2
1234,Residents171,2
1326,Residents173,6
1341,Residents156,2
1376,Residents142,4
1390,Residents158,7
1430,Residents157,6
1474,Residents141,3
1479,Residents161,2
1504,Residents132,6
1512,Staff73,2
