cycle,name,latent_period
47,Residents87,2
92,Staff147,9
166,Residents128,4
206,Residents126,6
293,Residents17,8
408,Residents99,3
559,Residents163,8
575,Residents41,5
596,Residents96,8
605,Residents40,2
624,Residents71,3
627,Staff164,9
627,Staff165,5
669,Staff24,4
696,Residents39,2
719,Residents70,2
733,Residents72,6
747,Staff83,5
748,Staff82,4
763,Staff16,4
769,Residents36,5
771,Staff138,6
775,Residents169,4
777,Residents104,8
781,Residents102,3
785,Residents81,3
797,Residents28,8
797,Residents151,4
804,Residents69,3
805,Residents97,3
809,Staff49,4
812,Staff36,4
819,Residents94,6
849,Residents124,8
850,Residents78,8
860,Staff131,2
864,Residents65,2
865,Residents83,3
874,Residents91,8
878,Residents168,5
883,Staff78,3
894,Residents82,8
911,Residents92,4
929,Residents152,3
945,Staff0,7
968,Staff143,8
978,Residents173,2
980,Residents171,6
995,Residents66,6
1006,Residents93,3
1019,Residents30,7
1020,Residents27,8
1022,Residents4,3
1040,Residents116,7
1043,Residents114,5
1070,Residents29,5
1081,Residents90,7
1103,Residents80,8
1163,Residents49,2
1163,Staff153,4
1176,Residents5,4
1201,Residents67,7
1208,Residents115,9
1214,Residents48,9
1216,Residents68,4
1236,Residents113,4
1244,Residents159,8
1286,Residents31,3
1287,Staff4,4
1408,Staff71,8
1470,Residents156,5
1563,Staff7,3
1637,Staff109,5
1677,Residents134,9
1679,Staff85,9
1793,Residents129,5
