cycle,name,latent_period
434,Staff56,4
483,Staff49,4
499,Residents64,4
501,Residents117,9
507,Staff51,7
512,Residents115,4
517,Residents47,7
523,Staff148,2
555,Residents63,6
578,Residents118,2
578,Staff126,8
604,Residents148,9
615,Residents60,3
624,Residents142,2
624,Residents140,3
682,Residents141,5
683,Residents77,4
693,Residents76,2
711,Residents119,6
716,Residents39,9
718,Residents120,8
720,Staff82,3
732,Residents157,9
737,Residents135,3
779,Residents75,4
783,Staff71,5
823,Residents147,4
834,Staff37,2
835,Residents27,2
949,Residents114,4
993,Staff119,2
1021,Residents84,5
1039,Residents53,9
1099,Residents52,2
1135,Staff99,4
1143,Residents78,9
1143,Residents82,2
1174,Residents51,2
1549,Staff81,9
1602,Residents59,7
1608,Residents58,5
1660,Residents55,8
1795,Residents57,9
1948,Staff109,8
2022,Residents151,6
2181,Staff153,3
2309,Staff146,4
2356,Residents65,5
