cycle,name,latent_period
126,Residents114,7
343,Residents116,4
386,Staff145,3
416,Residents17,2
428,Residents117,7
435,Residents1,8
436,Staff32,8
436,Staff22,4
508,Residents85,7
508,Residents87,7
529,Residents88,5
578,Residents129,6
639,Residents25,6
672,Residents89,4
835,Residents46,5
908,Staff17,3
939,Residents136,4
952,Staff121,5
952,Staff156,7
955,Residents18,2
987,Staff155,2
992,Residents120,3
998,Residents48,7
1004,Staff126,6
1005,Staff108,4
1008,Residents23,9
1015,Residents24,4
1035,Residents135,9
1065,Residents8,7
1092,Residents122,9
1104,Residents6,6
1109,Residents4,5
1146,Staff169,4
1189,Residents76,3
1231,Residents26,3
1233,Residents21,7
1261,Residents22,7
1296,Staff23,4
1307,Residents80,2
1320,Staff144,5
1325,Staff167,6
1331,Residents45,9
1343,Staff16,5
1408,Residents79,3
