cycle,name,Type,ResTurn
7,Staff0,CN,0
7,Staff6,CN,0
7,Staff9,LPN,0
7,Staff10,CN,0
7,Staff11,LPN,0
7,Staff23,RN,0
7,Staff27,LPN,0
7,Staff31,CN,0
7,Staff35,LPN,0
7,Staff44,LPN,0
7,Staff55,CN,0
7,Staff57,CN,0
7,Staff59,RN,0
7,Staff65,RN,0
7,Staff68,RN,0
7,Staff69,RN,0
7,Staff74,CN,0
7,Staff80,CN,0
7,Staff100,RN,0
7,Staff102,LPN,0
7,Staff103,CN,0
7,Staff111,CN,0
7,Staff129,LPN,0
7,Staff131,CN,0
7,Staff135,CN,0
7,Staff140,RN,0
7,Staff162,LPN,0
7,Staff163,CN,0
7,Staff168,CN,0
15,Staff1,RN,0
15,Staff3,CN,0
15,Staff4,CN,0
15,Staff5,LPN,0
15,Staff8,CN,0
15,Staff12,CN,0
15,Staff14,RN,0
15,Staff20,RN,0
15,Staff21,CN,0
15,Staff22,CN,0
15,Staff24,CN,0
15,Staff25,CN,0
15,Staff26,CN,0
15,Staff28,RN,0
15,Staff29,CN,0
15,Staff32,CN,0
15,Staff45,RN,0
15,Staff48,CN,0
15,Staff50,CN,0
15,Staff51,CN,0
15,Staff54,CN,0
15,Staff56,RN,0
15,Staff60,RN,0
15,Staff61,LPN,0
15,Staff67,CN,0
15,Staff71,CN,0
15,Staff72,CN,0
15,Staff73,CN,0
15,Staff75,CN,0
15,Staff78,CN,0
15,Staff79,CN,0
15,Staff81,CN,0
15,Staff84,CN,0
15,Staff85,CN,0
15,Staff87,RN,0
15,Staff88,CN,0
15,Staff89,CN,0
15,Staff93,CN,0
15,Staff94,LPN,0
15,Staff96,CN,0
15,Staff97,CN,0
15,Staff98,CN,0
15,Staff101,CN,0
15,Staff104,RN,0
15,Staff108,RN,0
15,Staff110,CN,0
15,Staff112,LPN,0
15,Staff113,CN,0
15,Staff114,CN,0
15,Staff115,CN,0
15,Staff117,CN,0
15,Staff119,CN,0
15,Staff122,LPN,0
15,Staff123,RN,0
15,Staff124,LPN,0
15,Staff125,CN,0
15,Staff127,CN,0
15,Staff128,LPN,0
15,Staff130,LPN,0
15,Staff132,CN,0
15,Staff133,CN,0
15,Staff138,CN,0
15,Staff145,CN,0
15,Staff146,RN,0
15,Staff147,CN,0
15,Staff151,LPN,0
15,Staff152,RN,0
15,Staff153,RN,0
15,Staff154,RN,0
15,Staff157,CN,0
15,Staff164,LPN,0
15,Staff165,CN,0
15,Staff166,CN,0
15,Staff167,LPN,0
23,Staff2,CN,4
23,Staff7,CN,3
23,Staff13,CN,2
23,Staff15,CN,1
23,Staff16,LPN,20
23,Staff17,LPN,20
23,Staff18,LPN,17
23,Staff19,CN,3
23,Staff30,CN,0
23,Staff33,CN,1
23,Staff34,CN,0
23,Staff36,CN,2
23,Staff37,CN,0
23,Staff38,CN,3
23,Staff39,CN,1
23,Staff40,CN,1
23,Staff41,CN,2
23,Staff42,RN,5
23,Staff43,CN,1
23,Staff46,LPN,19
23,Staff47,CN,1
23,Staff49,CN,2
23,Staff52,CN,2
23,Staff53,LPN,13
23,Staff58,CN,3
23,Staff62,RN,4
23,Staff63,CN,3
23,Staff64,CN,2
23,Staff66,CN,3
23,Staff70,CN,0
23,Staff76,CN,1
23,Staff77,CN,1
23,Staff82,CN,2
23,Staff83,CN,3
23,Staff86,CN,2
23,Staff90,LPN,16
23,Staff91,LPN,19
23,Staff92,CN,0
23,Staff95,RN,5
23,Staff99,LPN,12
23,Staff105,CN,3
23,Staff106,RN,6
23,Staff107,RN,5
23,Staff109,CN,2
23,Staff116,CN,3
23,Staff118,CN,2
23,Staff120,CN,2
23,Staff121,LPN,15
23,Staff126,CN,3
23,Staff134,CN,2
23,Staff136,CN,4
23,Staff137,LPN,10
23,Staff139,CN,2
23,Staff141,CN,2
23,Staff142,CN,2
23,Staff143,LPN,22
23,Staff144,RN,4
23,Staff148,CN,3
23,Staff149,RN,5
23,Staff150,CN,1
23,Staff155,CN,3
23,Staff156,LPN,10
23,Staff158,CN,1
23,Staff159,LPN,13
23,Staff160,CN,3
23,Staff161,CN,2
23,Staff169,LPN,16
31,Staff0,CN,3
31,Staff6,CN,4
31,Staff9,LPN,20
31,Staff10,CN,1
31,Staff11,LPN,18
31,Staff23,RN,7
31,Staff27,LPN,26
31,Staff31,CN,3
31,Staff35,LPN,17
31,Staff44,LPN,19
31,Staff55,CN,1
31,Staff57,CN,2
31,Staff59,RN,7
31,Staff65,RN,5
31,Staff68,RN,6
31,Staff69,RN,5
31,Staff74,CN,2
31,Staff80,CN,4
31,Staff100,RN,5
31,Staff102,LPN,17
31,Staff103,CN,2
31,Staff111,CN,2
31,Staff129,LPN,18
31,Staff131,CN,0
31,Staff135,CN,1
31,Staff140,RN,6
31,Staff162,LPN,15
31,Staff163,CN,3
31,Staff168,CN,1
39,Staff1,RN,3
39,Staff3,CN,1
39,Staff4,CN,0
39,Staff5,LPN,16
39,Staff8,CN,5
39,Staff12,CN,3
39,Staff14,RN,5
39,Staff20,RN,4
39,Staff21,CN,3
39,Staff22,CN,2
39,Staff24,CN,2
39,Staff25,CN,3
39,Staff26,CN,2
39,Staff28,RN,7
39,Staff29,CN,1
39,Staff32,CN,2
39,Staff45,RN,4
39,Staff48,CN,2
39,Staff50,CN,4
39,Staff51,CN,2
39,Staff54,CN,3
39,Staff56,RN,5
39,Staff60,RN,7
39,Staff61,LPN,23
39,Staff67,CN,1
39,Staff71,CN,1
39,Staff72,CN,1
39,Staff73,CN,3
39,Staff75,CN,2
39,Staff78,CN,3
39,Staff79,CN,2
39,Staff81,CN,2
39,Staff84,CN,4
39,Staff85,CN,3
39,Staff87,RN,7
39,Staff88,CN,5
39,Staff89,CN,4
39,Staff93,CN,3
39,Staff94,LPN,21
39,Staff96,CN,3
39,Staff97,CN,1
39,Staff98,CN,1
39,Staff101,CN,3
39,Staff104,RN,5
39,Staff108,RN,6
39,Staff110,CN,3
39,Staff112,LPN,22
39,Staff113,CN,1
39,Staff114,CN,2
39,Staff115,CN,2
39,Staff117,CN,2
39,Staff119,CN,2
39,Staff122,LPN,23
39,Staff123,RN,5
39,Staff124,LPN,15
39,Staff125,CN,4
39,Staff127,CN,1
39,Staff128,LPN,10
39,Staff130,LPN,25
39,Staff132,CN,3
39,Staff133,CN,3
39,Staff138,CN,1
39,Staff145,CN,1
39,Staff146,RN,4
39,Staff147,CN,0
39,Staff151,LPN,24
39,Staff152,RN,4
39,Staff153,RN,4
39,Staff154,RN,5
39,Staff157,CN,2
39,Staff164,LPN,18
39,Staff165,CN,4
39,Staff166,CN,2
39,Staff167,LPN,17
47,Staff2,CN,2
47,Staff7,CN,3
47,Staff13,CN,4
47,Staff15,CN,3
47,Staff16,LPN,19
47,Staff17,LPN,23
47,Staff18,LPN,18
47,Staff19,CN,3
47,Staff30,CN,4
47,Staff33,CN,3
47,Staff34,CN,3
47,Staff36,CN,0
47,Staff37,CN,3
47,Staff38,CN,3
47,Staff39,CN,0
47,Staff40,CN,1
47,Staff41,CN,3
47,Staff42,RN,6
47,Staff43,CN,2
47,Staff46,LPN,18
47,Staff47,CN,1
47,Staff49,CN,1
47,Staff52,CN,1
47,Staff53,LPN,13
47,Staff58,CN,6
