cycle,name,Type,ResTurn
7,Staff2,LPN,0
7,Staff5,CN,0
7,Staff16,CN,0
7,Staff18,CN,0
7,Staff19,CN,0
7,Staff20,CN,0
7,Staff36,CN,0
7,Staff37,LPN,0
7,Staff38,CN,0
7,Staff44,LPN,0
7,Staff52,CN,0
7,Staff59,CN,0
7,Staff64,RN,0
7,Staff65,CN,0
7,Staff68,CN,0
7,Staff70,CN,0
7,Staff81,RN,0
7,Staff82,CN,0
7,Staff83,LPN,0
7,Staff85,CN,0
7,Staff88,CN,0
7,Staff90,CN,0
7,Staff91,CN,0
7,Staff93,RN,0
7,Staff97,CN,0
7,Staff100,CN,0
7,Staff107,CN,0
7,Staff111,CN,0
7,Staff115,CN,0
7,Staff119,CN,0
7,Staff124,CN,0
7,Staff125,CN,0
7,Staff126,CN,0
7,Staff127,RN,0
7,Staff135,CN,0
7,Staff136,CN,0
7,Staff143,RN,0
7,Staff145,LPN,0
7,Staff155,CN,0
7,Staff165,LPN,0
7,Staff167,CN,0
7,Staff169,CN,0
15,Staff0,CN,0
15,Staff1,CN,0
15,Staff3,RN,0
15,Staff4,CN,0
15,Staff10,CN,0
15,Staff12,CN,0
15,Staff14,CN,0
15,Staff15,CN,0
15,Staff17,CN,0
15,Staff22,CN,0
15,Staff25,CN,0
15,Staff26,CN,0
15,Staff29,CN,0
15,Staff32,LPN,0
15,Staff35,RN,0
15,Staff39,LPN,0
15,Staff40,CN,0
15,Staff41,CN,0
15,Staff42,LPN,0
15,Staff47,CN,0
15,Staff48,CN,0
15,Staff49,LPN,0
15,Staff53,CN,0
15,Staff54,CN,0
15,Staff56,CN,0
15,Staff57,CN,0
15,Staff58,RN,0
15,Staff60,LPN,0
15,Staff66,CN,0
15,Staff71,LPN,0
15,Staff74,CN,0
15,Staff77,RN,0
15,Staff78,CN,0
15,Staff86,CN,0
15,Staff87,CN,0
15,Staff89,CN,0
15,Staff92,CN,0
15,Staff95,LPN,0
15,Staff99,CN,0
15,Staff105,LPN,0
15,Staff108,LPN,0
15,Staff112,CN,0
15,Staff118,CN,0
15,Staff121,CN,0
15,Staff123,RN,0
15,Staff130,CN,0
15,Staff131,CN,0
15,Staff133,CN,0
15,Staff134,CN,0
15,Staff138,LPN,0
15,Staff139,CN,0
15,Staff140,CN,0
15,Staff141,CN,0
15,Staff142,CN,0
15,Staff144,CN,0
15,Staff147,CN,0
15,Staff149,RN,0
15,Staff150,LPN,0
15,Staff158,CN,0
15,Staff159,LPN,0
15,Staff161,CN,0
15,Staff162,CN,0
15,Staff164,RN,0
15,Staff168,CN,0
23,Staff6,CN,0
23,Staff7,CN,0
23,Staff8,LPN,22
23,Staff9,CN,2
23,Staff11,RN,6
23,Staff13,CN,2
23,Staff21,CN,1
23,Staff23,CN,2
23,Staff24,CN,2
23,Staff27,RN,4
23,Staff28,CN,3
23,Staff30,CN,3
23,Staff31,LPN,18
23,Staff33,CN,1
23,Staff34,CN,2
23,Staff43,CN,2
23,Staff45,CN,1
23,Staff46,LPN,21
23,Staff50,CN,5
23,Staff51,CN,2
23,Staff55,CN,4
23,Staff61,LPN,21
23,Staff62,CN,2
23,Staff63,LPN,11
23,Staff67,CN,1
23,Staff69,LPN,17
23,Staff72,RN,2
23,Staff73,CN,4
23,Staff75,CN,0
23,Staff76,CN,2
23,Staff79,CN,4
23,Staff80,LPN,21
23,Staff84,CN,3
23,Staff94,CN,2
23,Staff96,CN,3
23,Staff98,RN,5
23,Staff101,CN,0
23,Staff102,CN,0
23,Staff103,CN,1
23,Staff104,CN,2
23,Staff106,LPN,20
23,Staff109,RN,6
23,Staff110,RN,3
23,Staff113,CN,3
23,Staff114,CN,4
23,Staff116,CN,3
23,Staff117,CN,1
23,Staff120,CN,0
23,Staff122,CN,0
23,Staff128,CN,3
23,Staff129,LPN,17
23,Staff132,CN,1
23,Staff137,CN,1
23,Staff146,CN,2
23,Staff148,CN,1
23,Staff151,LPN,17
23,Staff152,CN,1
23,Staff153,CN,2
23,Staff154,RN,6
23,Staff156,CN,0
23,Staff157,LPN,18
23,Staff160,LPN,19
23,Staff163,CN,3
23,Staff166,CN,2
31,Staff2,LPN,28
31,Staff5,CN,4
31,Staff16,CN,2
31,Staff18,CN,2
31,Staff19,CN,2
31,Staff20,CN,0
31,Staff36,CN,1
31,Staff37,LPN,22
31,Staff38,CN,1
31,Staff44,LPN,20
31,Staff52,CN,1
31,Staff59,CN,5
31,Staff64,RN,5
31,Staff65,CN,3
31,Staff68,CN,3
31,Staff70,CN,1
31,Staff81,RN,6
31,Staff82,CN,2
31,Staff83,LPN,23
31,Staff85,CN,1
31,Staff88,CN,3
31,Staff90,CN,4
31,Staff91,CN,2
31,Staff93,RN,4
31,Staff97,CN,3
31,Staff100,CN,2
31,Staff107,CN,3
31,Staff111,CN,4
31,Staff115,CN,3
31,Staff119,CN,2
31,Staff124,CN,1
31,Staff125,CN,2
31,Staff126,CN,0
31,Staff127,RN,5
31,Staff135,CN,3
31,Staff136,CN,4
31,Staff143,RN,2
31,Staff145,LPN,19
31,Staff155,CN,0
31,Staff165,LPN,23
31,Staff167,CN,1
31,Staff169,CN,2
39,Staff0,CN,4
39,Staff1,CN,4
39,Staff3,RN,4
39,Staff4,CN,2
39,Staff10,CN,3
39,Staff12,CN,1
39,Staff14,CN,2
39,Staff15,CN,3
39,Staff17,CN,0
39,Staff22,CN,3
39,Staff25,CN,1
39,Staff26,CN,4
39,Staff29,CN,3
39,Staff32,LPN,24
39,Staff35,RN,5
39,Staff39,LPN,16
39,Staff40,CN,1
39,Staff41,CN,5
39,Staff42,LPN,21
39,Staff47,CN,1
39,Staff48,CN,1
39,Staff49,LPN,26
39,Staff53,CN,2
39,Staff54,CN,3
39,Staff56,CN,0
39,Staff57,CN,2
39,Staff58,RN,4
39,Staff60,LPN,25
39,Staff66,CN,3
39,Staff71,LPN,31
39,Staff74,CN,1
39,Staff77,RN,6
39,Staff78,CN,4
39,Staff86,CN,2
39,Staff87,CN,2
39,Staff89,CN,2
39,Staff92,CN,2
39,Staff95,LPN,16
39,Staff99,CN,2
39,Staff105,LPN,24
39,Staff108,LPN,22
39,Staff112,CN,3
39,Staff118,CN,4
39,Staff121,CN,1
39,Staff123,RN,6
39,Staff130,CN,1
39,Staff131,CN,3
39,Staff133,CN,0
39,Staff134,CN,3
39,Staff138,LPN,15
39,Staff139,CN,2
39,Staff140,CN,1
39,Staff141,CN,1
39,Staff142,CN,0
39,Staff144,CN,2
39,Staff147,CN,3
39,Staff149,RN,5
39,Staff150,LPN,14
39,Staff158,CN,1
39,Staff159,LPN,18
39,Staff161,CN,3
39,Staff162,CN,4
39,Staff164,RN,5
39,Staff168,CN,1
47,Staff6,CN,3
47,Staff7,CN,3
47,Staff8,LPN,21
47,Staff9,CN,1
47,Staff11,RN,6
47,Staff13,CN,3
47,Staff21,CN,3
47,Staff23,CN,1
47,Staff24,CN,1
47,Staff27,RN,7
47,Staff28,CN,3
47,Staff30,CN,4
47,Staff31,LPN,16
47,Staff33,CN,3
47,Staff34,CN,1
47,Staff43,CN,2
47,Staff45,CN,3
47,Staff46,LPN,27
47,Staff50,CN,3
47,Staff51,CN,2
47,Staff55,CN,1
47,Staff61,LPN,10
47,Staff62,CN,2
47,Staff63,LPN,18
47,Staff67,CN,2
47,Staff69,LPN,25
47,Staff72,RN,5
47,Staff73,CN,4
47,Staff75,CN,2
47,Staff76,CN,3
47,Staff79,CN,2
47,Staff80,LPN,22
47,Staff84,CN,1
47,Staff94,CN,3
47,Staff96,CN,2
47,Staff98,RN,5
47,Staff101,CN,2
47,Staff102,CN,3
47,Staff103,CN,0
47,Staff104,CN,2
47,Staff106,LPN,27
47,Staff109,RN,5
47,Staff110,RN,5
47,Staff113,CN,2
47,Staff114,CN,3
47,Staff116,CN,3
47,Staff117,CN,3
47,Staff120,CN,1
47,Staff122,CN,3
