cycle,name,Type,ResTurn
7,Staff4,RN,0
7,Staff7,CN,0
7,Staff14,CN,0
7,Staff24,LPN,0
7,Staff28,CN,0
7,Staff29,CN,0
7,Staff36,CN,0
7,Staff41,LPN,0
7,Staff42,CN,0
7,Staff47,CN,0
7,Staff55,CN,0
7,Staff61,LPN,0
7,Staff63,CN,0
7,Staff70,CN,0
7,Staff75,CN,0
7,Staff78,CN,0
7,Staff79,CN,0
7,Staff86,RN,0
7,Staff87,CN,0
7,Staff116,CN,0
7,Staff117,CN,0
7,Staff120,CN,0
7,Staff127,CN,0
7,Staff139,RN,0
7,Staff144,CN,0
7,Staff146,CN,0
7,Staff149,CN,0
7,Staff150,CN,0
7,Staff154,CN,0
7,Staff159,LPN,0
7,Staff169,LPN,0
15,Staff0,CN,0
15,Staff1,CN,0
15,Staff2,CN,0
15,Staff3,CN,0
15,Staff5,CN,0
15,Staff11,CN,0
15,Staff13,CN,0
15,Staff17,CN,0
15,Staff19,LPN,0
15,Staff25,CN,0
15,Staff30,CN,0
15,Staff32,CN,0
15,Staff33,CN,0
15,Staff34,CN,0
15,Staff40,LPN,0
15,Staff43,CN,0
15,Staff45,CN,0
15,Staff46,RN,0
15,Staff48,LPN,0
15,Staff51,CN,0
15,Staff52,LPN,0
15,Staff53,CN,0
15,Staff58,RN,0
15,Staff59,LPN,0
15,Staff60,CN,0
15,Staff67,CN,0
15,Staff72,CN,0
15,Staff76,LPN,0
15,Staff77,CN,0
15,Staff80,CN,0
15,Staff82,CN,0
15,Staff84,RN,0
15,Staff85,CN,0
15,Staff88,CN,0
15,Staff89,LPN,0
15,Staff90,CN,0
15,Staff91,LPN,0
15,Staff94,CN,0
15,Staff97,CN,0
15,Staff98,RN,0
15,Staff100,CN,0
15,Staff102,CN,0
15,Staff104,RN,0
15,Staff107,CN,0
15,Staff108,RN,0
15,Staff109,CN,0
15,Staff111,CN,0
15,Staff112,CN,0
15,Staff114,RN,0
15,Staff115,RN,0
15,Staff124,CN,0
15,Staff128,CN,0
15,Staff131,LPN,0
15,Staff132,CN,0
15,Staff134,CN,0
15,Staff136,LPN,0
15,Staff137,RN,0
15,Staff138,CN,0
15,Staff142,RN,0
15,Staff143,CN,0
15,Staff153,CN,0
15,Staff156,CN,0
15,Staff165,CN,0
15,Staff166,CN,0
15,Staff167,CN,0
23,Staff6,CN,2
23,Staff8,CN,3
23,Staff9,CN,2
23,Staff10,CN,2
23,Staff12,LPN,30
23,Staff15,CN,0
23,Staff16,CN,1
23,Staff18,CN,1
23,Staff20,CN,1
23,Staff21,CN,1
23,Staff22,RN,4
23,Staff23,CN,0
23,Staff26,CN,2
23,Staff27,LPN,20
23,Staff31,CN,2
23,Staff35,CN,0
23,Staff37,CN,3
23,Staff38,CN,1
23,Staff39,LPN,11
23,Staff44,RN,5
23,Staff49,LPN,21
23,Staff50,CN,0
23,Staff54,LPN,17
23,Staff56,RN,3
23,Staff57,CN,3
23,Staff62,CN,0
23,Staff64,CN,1
23,Staff65,CN,2
23,Staff66,LPN,16
23,Staff68,CN,0
23,Staff69,CN,2
23,Staff71,RN,6
23,Staff73,CN,0
23,Staff74,LPN,13
23,Staff81,CN,3
23,Staff83,CN,2
23,Staff92,LPN,16
23,Staff93,CN,3
23,Staff95,CN,3
23,Staff96,CN,3
23,Staff99,CN,2
23,Staff101,LPN,19
23,Staff103,CN,0
23,Staff105,RN,4
23,Staff106,CN,2
23,Staff110,CN,1
23,Staff113,CN,2
23,Staff118,RN,4
23,Staff119,CN,2
23,Staff121,CN,3
23,Staff122,CN,2
23,Staff123,CN,2
23,Staff125,CN,2
23,Staff126,RN,5
23,Staff129,CN,2
23,Staff130,LPN,18
23,Staff133,CN,1
23,Staff135,CN,2
23,Staff140,CN,0
23,Staff141,RN,5
23,Staff145,CN,2
23,Staff147,CN,2
23,Staff148,CN,3
23,Staff151,CN,3
23,Staff152,CN,2
23,Staff155,RN,5
23,Staff157,CN,3
23,Staff158,RN,5
23,Staff160,CN,2
23,Staff161,RN,5
23,Staff162,CN,2
23,Staff163,CN,3
23,Staff164,CN,2
23,Staff168,CN,2
31,Staff4,RN,6
31,Staff7,CN,3
31,Staff14,CN,2
31,Staff24,LPN,26
31,Staff28,CN,4
31,Staff29,CN,5
31,Staff36,CN,0
31,Staff41,LPN,25
31,Staff42,CN,3
31,Staff47,CN,2
31,Staff55,CN,2
31,Staff61,LPN,16
31,Staff63,CN,1
31,Staff70,CN,3
31,Staff75,CN,2
31,Staff78,CN,2
31,Staff79,CN,4
31,Staff86,RN,7
31,Staff87,CN,3
31,Staff116,CN,2
31,Staff117,CN,2
31,Staff120,CN,2
31,Staff127,CN,3
31,Staff139,RN,7
31,Staff144,CN,3
31,Staff146,CN,5
31,Staff149,CN,1
31,Staff150,CN,2
31,Staff154,CN,1
31,Staff159,LPN,17
31,Staff169,LPN,14
39,Staff0,CN,0
39,Staff1,CN,2
39,Staff2,CN,4
39,Staff3,CN,1
39,Staff5,CN,2
39,Staff11,CN,2
39,Staff13,CN,2
39,Staff17,CN,3
39,Staff19,LPN,25
39,Staff25,CN,1
39,Staff30,CN,2
39,Staff32,CN,1
39,Staff33,CN,2
39,Staff34,CN,2
39,Staff40,LPN,15
39,Staff43,CN,1
39,Staff45,CN,2
39,Staff46,RN,6
39,Staff48,LPN,19
39,Staff51,CN,2
39,Staff52,LPN,12
39,Staff53,CN,1
39,Staff58,RN,5
39,Staff59,LPN,19
39,Staff60,CN,2
39,Staff67,CN,1
39,Staff72,CN,2
39,Staff76,LPN,18
39,Staff77,CN,3
39,Staff80,CN,1
39,Staff82,CN,3
39,Staff84,RN,4
39,Staff85,CN,2
39,Staff88,CN,2
39,Staff89,LPN,19
39,Staff90,CN,1
39,Staff91,LPN,29
39,Staff94,CN,1
39,Staff97,CN,3
39,Staff98,RN,4
39,Staff100,CN,2
39,Staff102,CN,4
39,Staff104,RN,7
39,Staff107,CN,1
39,Staff108,RN,6
39,Staff109,CN,2
39,Staff111,CN,2
39,Staff112,CN,3
39,Staff114,RN,6
39,Staff115,RN,5
39,Staff124,CN,2
39,Staff128,CN,0
39,Staff131,LPN,21
39,Staff132,CN,4
39,Staff134,CN,3
39,Staff136,LPN,14
39,Staff137,RN,6
39,Staff138,CN,2
39,Staff142,RN,5
39,Staff143,CN,2
39,Staff153,CN,1
39,Staff156,CN,2
39,Staff165,CN,4
39,Staff166,CN,1
39,Staff167,CN,3
47,Staff6,CN,1
47,Staff8,CN,1
47,Staff9,CN,1
47,Staff10,CN,1
47,Staff12,LPN,28
47,Staff15,CN,2
47,Staff16,CN,2
47,Staff18,CN,2
47,Staff20,CN,2
47,Staff21,CN,1
47,Staff22,RN,5
47,Staff23,CN,1
47,Staff26,CN,2
47,Staff27,LPN,24
47,Staff31,CN,2
47,Staff35,CN,4
47,Staff37,CN,2
47,Staff38,CN,3
47,Staff39,LPN,18
47,Staff44,RN,7
47,Staff49,LPN,15
