cycle,name,Type,ResTurn
7,Staff2,LPN,0
7,Staff3,RN,0
7,Staff23,CN,0
7,Staff24,CN,0
7,Staff34,RN,0
7,Staff40,LPN,0
7,Staff43,CN,0
7,Staff48,LPN,0
7,Staff49,CN,0
7,Staff52,LPN,0
7,Staff61,CN,0
7,Staff62,LPN,0
7,Staff77,CN,0
7,Staff81,CN,0
7,Staff85,CN,0
7,Staff86,LPN,0
7,Staff87,CN,0
7,Staff89,CN,0
7,Staff92,LPN,0
7,Staff93,LPN,0
7,Staff94,CN,0
7,Staff105,CN,0
7,Staff106,CN,0
7,Staff111,RN,0
7,Staff118,CN,0
7,Staff120,CN,0
7,Staff129,CN,0
7,Staff131,CN,0
7,Staff134,CN,0
7,Staff138,CN,0
7,Staff141,CN,0
7,Staff143,CN,0
7,Staff146,CN,0
7,Staff149,CN,0
7,Staff150,CN,0
7,Staff158,CN,0
15,Staff6,CN,0
15,Staff9,CN,0
15,Staff11,CN,0
15,Staff13,CN,0
15,Staff14,CN,0
15,Staff16,LPN,0
15,Staff18,CN,0
15,Staff20,CN,0
15,Staff22,CN,0
15,Staff26,LPN,0
15,Staff27,LPN,0
15,Staff28,CN,0
15,Staff29,CN,0
15,Staff32,RN,0
15,Staff39,CN,0
15,Staff42,CN,0
15,Staff44,LPN,0
15,Staff45,RN,0
15,Staff46,CN,0
15,Staff50,CN,0
15,Staff51,RN,0
15,Staff55,RN,0
15,Staff58,LPN,0
15,Staff60,CN,0
15,Staff63,CN,0
15,Staff64,CN,0
15,Staff67,LPN,0
15,Staff68,RN,0
15,Staff69,CN,0
15,Staff70,CN,0
15,Staff71,RN,0
15,Staff76,CN,0
15,Staff78,CN,0
15,Staff83,CN,0
15,Staff88,CN,0
15,Staff90,CN,0
15,Staff91,CN,0
15,Staff95,RN,0
15,Staff96,CN,0
15,Staff97,CN,0
15,Staff100,LPN,0
15,Staff101,CN,0
15,Staff102,CN,0
15,Staff108,LPN,0
15,Staff109,RN,0
15,Staff110,RN,0
15,Staff112,CN,0
15,Staff114,CN,0
15,Staff116,CN,0
15,Staff117,CN,0
15,Staff121,CN,0
15,Staff123,CN,0
15,Staff124,CN,0
15,Staff125,RN,0
15,Staff130,CN,0
15,Staff132,LPN,0
15,Staff133,CN,0
15,Staff135,CN,0
15,Staff144,RN,0
15,Staff148,CN,0
15,Staff151,LPN,0
15,Staff152,CN,0
15,Staff154,RN,0
15,Staff155,CN,0
15,Staff157,LPN,0
15,Staff159,CN,0
15,Staff160,CN,0
15,Staff163,CN,0
15,Staff165,RN,0
15,Staff168,CN,0
23,Staff0,CN,1
23,Staff1,CN,1
23,Staff4,LPN,12
23,Staff5,CN,1
23,Staff7,CN,3
23,Staff8,CN,2
