cycle,name,Type,ResTurn
7,Staff3,LPN,0
7,Staff6,CN,0
7,Staff11,RN,0
7,Staff15,CN,0
7,Staff17,CN,0
7,Staff18,CN,0
7,Staff23,CN,0
7,Staff28,RN,0
7,Staff46,CN,0
7,Staff51,RN,0
7,Staff55,LPN,0
7,Staff56,CN,0
7,Staff61,LPN,0
7,Staff68,CN,0
7,Staff70,LPN,0
7,Staff73,CN,0
7,Staff76,CN,0
7,Staff79,CN,0
7,Staff81,CN,0
7,Staff98,CN,0
7,Staff100,RN,0
7,Staff101,CN,0
7,Staff103,RN,0
7,Staff105,RN,0
7,Staff107,CN,0
7,Staff108,CN,0
7,Staff112,LPN,0
7,Staff118,CN,0
7,Staff124,LPN,0
7,Staff131,CN,0
7,Staff135,CN,0
7,Staff137,LPN,0
7,Staff142,CN,0
7,Staff146,LPN,0
7,Staff147,CN,0
7,Staff158,RN,0
7,Staff160,LPN,0
7,Staff163,RN,0
7,Staff168,CN,0
15,Staff0,CN,0
15,Staff1,CN,0
15,Staff2,CN,0
15,Staff8,CN,0
15,Staff12,CN,0
15,Staff13,CN,0
15,Staff14,RN,0
15,Staff16,CN,0
15,Staff19,RN,0
15,Staff20,CN,0
15,Staff21,CN,0
15,Staff24,CN,0
15,Staff26,CN,0
15,Staff27,CN,0
15,Staff41,RN,0
15,Staff43,CN,0
15,Staff44,LPN,0
15,Staff47,CN,0
15,Staff49,CN,0
15,Staff58,CN,0
15,Staff59,RN,0
15,Staff60,LPN,0
15,Staff62,LPN,0
15,Staff63,CN,0
15,Staff64,CN,0
15,Staff66,CN,0
15,Staff69,CN,0
15,Staff71,CN,0
15,Staff72,CN,0
15,Staff74,LPN,0
15,Staff78,CN,0
15,Staff82,RN,0
15,Staff83,CN,0
15,Staff85,LPN,0
15,Staff86,CN,0
15,Staff91,CN,0
15,Staff92,CN,0
15,Staff104,CN,0
15,Staff106,CN,0
15,Staff109,CN,0
15,Staff113,CN,0
15,Staff114,LPN,0
15,Staff116,CN,0
15,Staff117,LPN,0
15,Staff119,LPN,0
15,Staff120,LPN,0
15,Staff121,RN,0
15,Staff123,LPN,0
15,Staff125,CN,0
15,Staff127,RN,0
15,Staff128,CN,0
15,Staff129,CN,0
15,Staff130,CN,0
15,Staff133,RN,0
15,Staff134,RN,0
15,Staff138,CN,0
15,Staff140,RN,0
15,Staff141,RN,0
15,Staff143,CN,0
15,Staff148,CN,0
15,Staff149,CN,0
15,Staff150,CN,0
15,Staff151,CN,0
15,Staff153,CN,0
15,Staff155,RN,0
15,Staff156,CN,0
15,Staff161,CN,0
15,Staff165,CN,0
15,Staff167,RN,0
23,Staff4,CN,2
23,Staff5,RN,3
23,Staff7,RN,4
23,Staff9,LPN,21
23,Staff10,CN,1
23,Staff22,CN,1
23,Staff25,CN,4
23,Staff29,LPN,23
23,Staff30,LPN,12
23,Staff31,LPN,16
23,Staff32,CN,3
23,Staff33,LPN,15
23,Staff34,LPN,14
23,Staff35,CN,0
23,Staff36,CN,1
23,Staff37,CN,3
23,Staff38,RN,5
23,Staff39,CN,0
23,Staff40,CN,0
23,Staff42,CN,3
23,Staff45,CN,1
23,Staff48,CN,0
23,Staff50,CN,0
23,Staff52,CN,2
23,Staff53,RN,5
23,Staff54,CN,1
23,Staff57,CN,2
23,Staff65,RN,4
23,Staff67,CN,2
23,Staff75,CN,2
23,Staff77,LPN,24
23,Staff80,RN,1
23,Staff84,LPN,16
23,Staff87,CN,1
23,Staff88,CN,0
23,Staff89,CN,1
23,Staff90,CN,1
23,Staff93,LPN,20
23,Staff94,CN,2
23,Staff95,CN,2
23,Staff96,CN,3
23,Staff97,LPN,13
23,Staff99,RN,6
23,Staff102,RN,4
23,Staff110,CN,1
23,Staff111,CN,1
23,Staff115,RN,5
23,Staff122,CN,0
23,Staff126,RN,4
23,Staff132,CN,1
23,Staff136,CN,3
23,Staff139,CN,2
23,Staff144,CN,0
23,Staff145,LPN,20
23,Staff152,LPN,15
23,Staff154,CN,2
23,Staff157,LPN,17
23,Staff159,CN,1
23,Staff162,CN,2
23,Staff164,CN,1
23,Staff166,LPN,22
23,Staff169,CN,1
31,Staff3,LPN,25
31,Staff6,CN,2
31,Staff11,RN,6
31,Staff15,CN,0
31,Staff17,CN,2
31,Staff18,CN,4
31,Staff23,CN,1
31,Staff28,RN,5
31,Staff46,CN,3
31,Staff51,RN,5
31,Staff55,LPN,17
31,Staff56,CN,1
31,Staff61,LPN,23
31,Staff68,CN,1
31,Staff70,LPN,19
31,Staff73,CN,2
31,Staff76,CN,2
31,Staff79,CN,0
31,Staff81,CN,0
31,Staff98,CN,5
31,Staff100,RN,6
31,Staff101,CN,2
