cycle,name,Type,ResTurn
7,Staff7,CN,0
7,Staff9,RN,0
7,Staff11,CN,0
7,Staff13,CN,0
7,Staff14,CN,0
7,Staff16,CN,0
7,Staff24,CN,0
7,Staff36,RN,0
7,Staff41,CN,0
7,Staff43,LPN,0
7,Staff52,CN,0
7,Staff55,RN,0
7,Staff57,LPN,0
7,Staff59,CN,0
7,Staff65,CN,0
7,Staff67,RN,0
7,Staff74,RN,0
7,Staff79,CN,0
7,Staff80,RN,0
7,Staff82,LPN,0
7,Staff83,LPN,0
7,Staff87,CN,0
7,Staff93,CN,0
7,Staff97,RN,0
7,Staff99,CN,0
7,Staff106,CN,0
7,Staff127,CN,0
7,Staff134,CN,0
7,Staff135,CN,0
7,Staff138,CN,0
7,Staff146,LPN,0
7,Staff159,CN,0
7,Staff166,CN,0
7,Staff167,CN,0
15,Staff0,RN,0
15,Staff1,CN,0
15,Staff2,LPN,0
15,Staff5,CN,0
15,Staff6,CN,0
15,Staff15,CN,0
15,Staff18,RN,0
15,Staff19,LPN,0
15,Staff20,CN,0
15,Staff21,CN,0
15,Staff23,CN,0
15,Staff26,LPN,0
15,Staff28,CN,0
15,Staff32,RN,0
15,Staff33,LPN,0
15,Staff34,CN,0
15,Staff35,CN,0
15,Staff42,LPN,0
15,Staff44,LPN,0
15,Staff48,CN,0
15,Staff49,CN,0
15,Staff50,CN,0
15,Staff51,CN,0
15,Staff53,CN,0
15,Staff56,CN,0
15,Staff62,CN,0
15,Staff63,RN,0
15,Staff64,RN,0
15,Staff68,LPN,0
15,Staff71,RN,0
15,Staff72,CN,0
15,Staff73,RN,0
15,Staff76,CN,0
15,Staff78,CN,0
15,Staff81,CN,0
15,Staff85,CN,0
15,Staff86,CN,0
15,Staff88,CN,0
15,Staff89,CN,0
15,Staff94,LPN,0
15,Staff95,LPN,0
15,Staff96,RN,0
15,Staff100,CN,0
15,Staff103,LPN,0
15,Staff104,CN,0
15,Staff105,RN,0
15,Staff107,RN,0
15,Staff110,CN,0
15,Staff112,CN,0
15,Staff113,LPN,0
15,Staff114,RN,0
15,Staff120,LPN,0
15,Staff122,CN,0
15,Staff123,CN,0
15,Staff124,LPN,0
15,Staff125,RN,0
15,Staff128,CN,0
15,Staff132,LPN,0
15,Staff136,CN,0
15,Staff140,CN,0
15,Staff142,CN,0
15,Staff143,CN,0
15,Staff144,CN,0
15,Staff145,CN,0
15,Staff147,CN,0
15,Staff148,CN,0
15,Staff149,RN,0
15,Staff151,CN,0
15,Staff153,CN,0
15,Staff157,CN,0
15,Staff158,LPN,0
15,Staff160,CN,0
15,Staff161,CN,0
15,Staff162,CN,0
15,Staff163,CN,0
15,Staff165,CN,0
15,Staff169,LPN,0
23,Staff3,RN,2
23,Staff4,RN,4
23,Staff8,CN,2
23,Staff10,RN,4
23,Staff12,RN,5
23,Staff17,CN,2
23,Staff22,CN,4
23,Staff25,CN,2
23,Staff27,CN,1
23,Staff29,CN,2
23,Staff30,CN,2
23,Staff31,RN,5
23,Staff37,CN,2
23,Staff38,CN,1
23,Staff39,RN,5
23,Staff40,CN,1
23,Staff45,CN,2
23,Staff46,LPN,18
23,Staff47,LPN,19
23,Staff54,RN,5
23,Staff58,CN,4
23,Staff60,CN,4
23,Staff61,CN,2
23,Staff66,LPN,17
23,Staff69,CN,5
23,Staff70,LPN,20
23,Staff75,CN,2
23,Staff77,CN,2
23,Staff84,CN,1
23,Staff90,CN,1
23,Staff91,CN,4
23,Staff92,CN,1
23,Staff98,RN,6
23,Staff101,CN,1
23,Staff102,CN,3
23,Staff108,CN,2
23,Staff109,CN,1
23,Staff111,CN,1
23,Staff115,CN,2
23,Staff116,CN,2
23,Staff117,CN,3
23,Staff118,CN,3
23,Staff119,CN,2
23,Staff121,CN,0
23,Staff126,CN,4
23,Staff129,LPN,22
23,Staff130,CN,3
23,Staff131,CN,3
23,Staff133,CN,3
23,Staff137,CN,1
23,Staff139,LPN,18
23,Staff141,CN,2
23,Staff150,CN,3
23,Staff152,CN,0
23,Staff154,CN,2
23,Staff155,CN,3
23,Staff156,CN,0
23,Staff164,RN,6
23,Staff168,CN,0
31,Staff7,CN,4
31,Staff9,RN,6
31,Staff11,CN,0
31,Staff13,CN,4
31,Staff14,CN,2
31,Staff16,CN,2
31,Staff24,CN,2
31,Staff36,RN,5
31,Staff41,CN,3
31,Staff43,LPN,23
31,Staff52,CN,1
31,Staff55,RN,5
31,Staff57,LPN,24
31,Staff59,CN,1
31,Staff65,CN,4
31,Staff67,RN,4
31,Staff74,RN,5
31,Staff79,CN,3
31,Staff80,RN,5
31,Staff82,LPN,16
31,Staff83,LPN,6
31,Staff87,CN,1
31,Staff93,CN,1
31,Staff97,RN,6
31,Staff99,CN,3
31,Staff106,CN,1
