cycle,name,Type,ResTurn
7,Staff8,CN,0
7,Staff25,LPN,0
7,Staff26,LPN,0
7,Staff32,LPN,0
7,Staff43,CN,0
7,Staff50,CN,0
7,Staff54,RN,0
7,Staff57,RN,0
7,Staff59,RN,0
7,Staff65,RN,0
7,Staff74,CN,0
7,Staff81,CN,0
7,Staff97,CN,0
7,Staff103,RN,0
7,Staff112,CN,0
7,Staff114,CN,0
7,Staff121,CN,0
7,Staff122,CN,0
7,Staff124,CN,0
7,Staff125,CN,0
7,Staff130,CN,0
7,Staff136,RN,0
7,Staff137,LPN,0
7,Staff140,CN,0
7,Staff142,CN,0
7,Staff146,CN,0
7,Staff149,CN,0
7,Staff151,CN,0
7,Staff158,RN,0
7,Staff160,CN,0
7,Staff163,CN,0
7,Staff165,CN,0
7,Staff166,RN,0
7,Staff167,LPN,0
7,Staff169,CN,0
15,Staff0,RN,0
15,Staff4,CN,0
15,Staff7,LPN,0
15,Staff9,CN,0
15,Staff15,CN,0
15,Staff16,CN,0
15,Staff19,CN,0
15,Staff20,CN,0
15,Staff23,CN,0
15,Staff24,RN,0
15,Staff27,CN,0
15,Staff28,CN,0
15,Staff29,CN,0
15,Staff31,CN,0
15,Staff36,CN,0
15,Staff37,CN,0
15,Staff39,CN,0
15,Staff40,LPN,0
15,Staff41,RN,0
15,Staff44,CN,0
15,Staff47,CN,0
15,Staff49,RN,0
15,Staff55,CN,0
15,Staff56,RN,0
15,Staff58,LPN,0
15,Staff61,CN,0
15,Staff63,LPN,0
15,Staff64,CN,0
15,Staff68,LPN,0
15,Staff69,CN,0
15,Staff70,CN,0
15,Staff73,RN,0
15,Staff77,LPN,0
15,Staff80,CN,0
15,Staff82,CN,0
15,Staff83,CN,0
15,Staff85,RN,0
15,Staff88,CN,0
15,Staff89,CN,0
15,Staff91,CN,0
15,Staff93,CN,0
15,Staff95,CN,0
15,Staff98,LPN,0
15,Staff100,CN,0
15,Staff101,LPN,0
15,Staff104,LPN,0
15,Staff106,CN,0
15,Staff108,CN,0
15,Staff109,RN,0
15,Staff116,RN,0
15,Staff118,RN,0
15,Staff119,CN,0
15,Staff120,RN,0
15,Staff126,RN,0
15,Staff127,CN,0
15,Staff128,RN,0
15,Staff129,RN,0
15,Staff133,RN,0
15,Staff134,RN,0
15,Staff141,CN,0
15,Staff147,CN,0
15,Staff148,CN,0
15,Staff152,LPN,0
15,Staff154,RN,0
15,Staff156,CN,0
23,Staff1,CN,2
23,Staff2,CN,3
23,Staff3,CN,0
23,Staff5,RN,3
23,Staff6,CN,2
23,Staff10,CN,1
23,Staff11,RN,6
23,Staff12,CN,1
23,Staff13,CN,5
23,Staff14,CN,1
23,Staff17,CN,2
23,Staff18,CN,2
23,Staff21,RN,5
23,Staff22,CN,1
23,Staff30,CN,3
23,Staff33,RN,6
23,Staff34,CN,1
23,Staff35,CN,3
23,Staff38,LPN,9
23,Staff42,RN,5
23,Staff45,RN,4
23,Staff46,CN,2
23,Staff48,CN,3
23,Staff51,LPN,19
23,Staff52,CN,2
23,Staff53,CN,2
23,Staff60,RN,5
23,Staff62,RN,4
23,Staff66,CN,2
23,Staff67,LPN,17
23,Staff71,CN,4
23,Staff72,CN,1
23,Staff75,CN,3
23,Staff76,RN,6
23,Staff78,RN,4
23,Staff79,CN,2
23,Staff84,CN,0
23,Staff86,CN,3
23,Staff87,CN,3
23,Staff90,CN,1
23,Staff92,CN,4
23,Staff94,CN,1
23,Staff96,CN,2
23,Staff99,CN,3
23,Staff102,CN,1
23,Staff105,LPN,17
23,Staff107,CN,2
23,Staff110,CN,2
23,Staff111,CN,1
23,Staff113,LPN,16
23,Staff115,RN,4
23,Staff117,CN,2
23,Staff123,CN,2
23,Staff131,CN,3
23,Staff132,CN,4
23,Staff135,CN,0
23,Staff138,CN,3
23,Staff139,CN,0
23,Staff143,CN,2
23,Staff144,RN,5
23,Staff145,CN,0
23,Staff150,LPN,12
23,Staff153,CN,3
23,Staff155,CN,0
23,Staff157,LPN,16
23,Staff159,LPN,17
23,Staff161,CN,1
23,Staff162,CN,2
23,Staff164,CN,1
23,Staff168,CN,0
31,Staff8,CN,4
31,Staff25,LPN,23
31,Staff26,LPN,14
31,Staff32,LPN,23
31,Staff43,CN,0
31,Staff50,CN,1
31,Staff54,RN,4
31,Staff57,RN,5
31,Staff59,RN,5
31,Staff65,RN,6
31,Staff74,CN,3
31,Staff81,CN,1
31,Staff97,CN,0
31,Staff103,RN,6
31,Staff112,CN,2
31,Staff114,CN,0
31,Staff121,CN,2
31,Staff122,CN,1
31,Staff124,CN,1
31,Staff125,CN,1
31,Staff130,CN,2
31,Staff136,RN,6
31,Staff137,LPN,23
31,Staff140,CN,2
31,Staff142,CN,2
31,Staff146,CN,3
31,Staff149,CN,1
31,Staff151,CN,2
31,Staff158,RN,6
31,Staff160,CN,3
31,Staff163,CN,3
31,Staff165,CN,1
31,Staff166,RN,5
31,Staff167,LPN,25
31,Staff169,CN,1
39,Staff0,RN,5
39,Staff4,CN,2
39,Staff7,LPN,12
39,Staff9,CN,2
39,Staff15,CN,2
39,Staff16,CN,1
39,Staff19,CN,0
39,Staff20,CN,2
39,Staff23,CN,3
39,Staff24,RN,5
39,Staff27,CN,1
39,Staff28,CN,1
39,Staff29,CN,3
39,Staff31,CN,1
39,Staff36,CN,3
39,Staff37,CN,2
39,Staff39,CN,1
39,Staff40,LPN,25
39,Staff41,RN,6
39,Staff44,CN,5
39,Staff47,CN,1
39,Staff49,RN,4
39,Staff55,CN,4
39,Staff56,RN,6
39,Staff58,LPN,23
39,Staff61,CN,3
39,Staff63,LPN,15
39,Staff64,CN,2
39,Staff68,LPN,23
39,Staff69,CN,1
39,Staff70,CN,4
39,Staff73,RN,6
39,Staff77,LPN,19
39,Staff80,CN,2
39,Staff82,CN,1
39,Staff83,CN,2
39,Staff85,RN,3
39,Staff88,CN,1
39,Staff89,CN,2
39,Staff91,CN,2
39,Staff93,CN,3
39,Staff95,CN,2
39,Staff98,LPN,25
39,Staff100,CN,3
39,Staff101,LPN,20
39,Staff104,LPN,14
39,Staff106,CN,4
39,Staff108,CN,0
39,Staff109,RN,6
39,Staff116,RN,6
39,Staff118,RN,4
39,Staff119,CN,2
39,Staff120,RN,6
39,Staff126,RN,3
39,Staff127,CN,3
39,Staff128,RN,6
39,Staff129,RN,4
39,Staff133,RN,4
39,Staff134,RN,4
39,Staff141,CN,3
39,Staff147,CN,2
39,Staff148,CN,2
39,Staff152,LPN,29
39,Staff154,RN,4
39,Staff156,CN,2
47,Staff1,CN,1
47,Staff2,CN,1
47,Staff3,CN,4
47,Staff5,RN,5
47,Staff6,CN,0
47,Staff10,CN,3
47,Staff11,RN,7
47,Staff12,CN,2
47,Staff13,CN,1
47,Staff14,CN,2
47,Staff17,CN,3
47,Staff18,CN,2
47,Staff21,RN,5
47,Staff22,CN,2
47,Staff30,CN,2
47,Staff33,RN,5
47,Staff34,CN,3
47,Staff35,CN,2
47,Staff38,LPN,17
47,Staff42,RN,5
47,Staff45,RN,6
47,Staff46,CN,2
47,Staff48,CN,2
47,Staff51,LPN,22
47,Staff52,CN,0
47,Staff53,CN,2
47,Staff60,RN,3
47,Staff62,RN,4
47,Staff66,CN,2
47,Staff67,LPN,19
47,Staff71,CN,3
47,Staff72,CN,0
47,Staff75,CN,2
47,Staff76,RN,2
47,Staff78,RN,4
47,Staff79,CN,1
47,Staff84,CN,4
47,Staff86,CN,3
47,Staff87,CN,1
47,Staff90,CN,2
47,Staff92,CN,3
47,Staff94,CN,2
47,Staff96,CN,3
47,Staff99,CN,3
47,Staff102,CN,2
47,Staff105,LPN,26
47,Staff107,CN,1
47,Staff110,CN,2
47,Staff111,CN,3
47,Staff113,LPN,22
47,Staff115,RN,4
47,Staff117,CN,1
47,Staff123,CN,1
47,Staff131,CN,3
47,Staff132,CN,3
47,Staff135,CN,1
47,Staff138,CN,2
47,Staff139,CN,3
47,Staff143,CN,2
47,Staff144,RN,6
47,Staff145,CN,1
47,Staff150,LPN,21
47,Staff153,CN,1
47,Staff155,CN,3
47,Staff157,LPN,27
47,Staff159,LPN,15
47,Staff161,CN,2
47,Staff162,CN,1
47,Staff164,CN,3
47,Staff168,CN,3
55,Staff8,CN,3
55,Staff25,LPN,15
55,Staff26,LPN,20
55,Staff32,LPN,22
55,Staff43,CN,2
55,Staff50,CN,1
55,Staff54,RN,5
55,Staff57,RN,6
55,Staff59,RN,7
55,Staff65,RN,3
55,Staff74,CN,1
55,Staff81,CN,2
55,Staff97,CN,2
55,Staff103,RN,4
55,Staff112,CN,2
55,Staff114,CN,3
55,Staff121,CN,3
55,Staff122,CN,1
55,Staff124,CN,4
55,Staff125,CN,3
55,Staff130,CN,3
55,Staff136,RN,6
55,Staff137,LPN,12
55,Staff140,CN,2
55,Staff142,CN,1
55,Staff146,CN,4
55,Staff149,CN,1
55,Staff151,CN,4
55,Staff158,RN,4
55,Staff160,CN,0
55,Staff163,CN,3
55,Staff165,CN,4
55,Staff166,RN,5
55,Staff167,LPN,22
55,Staff169,CN,5
63,Staff0,RN,5
63,Staff4,CN,2
63,Staff7,LPN,19
63,Staff9,CN,2
63,Staff15,CN,2
63,Staff16,CN,2
63,Staff19,CN,4
63,Staff20,CN,2
63,Staff23,CN,3
63,Staff24,RN,7
63,Staff27,CN,5
63,Staff28,CN,2
63,Staff29,CN,2
63,Staff31,CN,1
63,Staff36,CN,1
63,Staff37,CN,2
63,Staff39,CN,0
63,Staff40,LPN,18
63,Staff41,RN,7
63,Staff44,CN,2
63,Staff47,CN,2
63,Staff49,RN,2
63,Staff55,CN,3
63,Staff56,RN,5
63,Staff58,LPN,20
63,Staff61,CN,3
63,Staff63,LPN,25
63,Staff64,CN,3
63,Staff68,LPN,28
63,Staff69,CN,1
63,Staff70,CN,1
63,Staff73,RN,5
63,Staff77,LPN,18
63,Staff80,CN,1
63,Staff82,CN,1
63,Staff83,CN,4
63,Staff85,RN,4
63,Staff88,CN,3
63,Staff89,CN,0
63,Staff91,CN,3
63,Staff93,CN,3
63,Staff95,CN,2
63,Staff98,LPN,24
63,Staff100,CN,1
63,Staff101,LPN,23
63,Staff104,LPN,18
63,Staff106,CN,3
63,Staff108,CN,1
63,Staff109,RN,6
63,Staff116,RN,5
63,Staff118,RN,5
63,Staff119,CN,2
63,Staff120,RN,4
63,Staff126,RN,5
63,Staff127,CN,1
63,Staff128,RN,3
63,Staff129,RN,4
