cycle,name,Type,ResTurn
7,Staff7,RN,0
7,Staff9,CN,0
7,Staff16,CN,0
7,Staff20,CN,0
7,Staff29,CN,0
7,Staff33,CN,0
7,Staff55,CN,0
7,Staff58,CN,0
7,Staff60,CN,0
7,Staff71,CN,0
7,Staff74,CN,0
7,Staff81,CN,0
7,Staff88,CN,0
7,Staff89,CN,0
7,Staff102,LPN,0
7,Staff105,RN,0
7,Staff108,LPN,0
7,Staff112,CN,0
7,Staff114,CN,0
7,Staff117,CN,0
7,Staff119,CN,0
7,Staff120,CN,0
7,Staff121,RN,0
7,Staff134,CN,0
7,Staff135,CN,0
7,Staff140,CN,0
7,Staff141,RN,0
7,Staff145,CN,0
7,Staff149,RN,0
7,Staff157,CN,0
15,Staff1,CN,0
15,Staff4,CN,0
15,Staff5,RN,0
15,Staff8,CN,0
15,Staff11,CN,0
15,Staff12,RN,0
15,Staff13,CN,0
15,Staff14,CN,0
15,Staff18,CN,0
15,Staff19,CN,0
15,Staff22,CN,0
15,Staff23,CN,0
15,Staff24,CN,0
15,Staff25,CN,0
15,Staff27,CN,0
15,Staff30,CN,0
15,Staff32,CN,0
15,Staff38,CN,0
15,Staff40,CN,0
15,Staff41,CN,0
15,Staff42,CN,0
15,Staff45,CN,0
15,Staff46,CN,0
15,Staff47,CN,0
15,Staff49,RN,0
15,Staff51,CN,0
15,Staff52,CN,0
15,Staff54,CN,0
15,Staff64,CN,0
15,Staff69,RN,0
15,Staff72,RN,0
15,Staff73,RN,0
15,Staff75,CN,0
15,Staff76,RN,0
15,Staff78,CN,0
15,Staff79,CN,0
15,Staff85,RN,0
15,Staff90,CN,0
15,Staff100,CN,0
15,Staff101,CN,0
15,Staff109,CN,0
15,Staff110,CN,0
15,Staff115,LPN,0
15,Staff116,CN,0
15,Staff122,CN,0
15,Staff127,CN,0
15,Staff128,RN,0
15,Staff129,CN,0
15,Staff132,RN,0
15,Staff138,CN,0
15,Staff139,RN,0
15,Staff142,LPN,0
15,Staff143,RN,0
15,Staff144,LPN,0
15,Staff146,CN,0
15,Staff148,CN,0
15,Staff150,CN,0
15,Staff151,CN,0
15,Staff152,RN,0
15,Staff153,RN,0
15,Staff154,RN,0
15,Staff155,CN,0
15,Staff156,LPN,0
15,Staff158,CN,0
15,Staff160,RN,0
15,Staff163,CN,0
15,Staff164,RN,0
15,Staff166,RN,0
15,Staff167,CN,0
15,Staff168,LPN,0
23,Staff0,CN,4
23,Staff2,CN,2
23,Staff3,CN,1
23,Staff6,LPN,12
23,Staff10,RN,4
23,Staff15,LPN,17
23,Staff17,CN,2
23,Staff21,CN,4
23,Staff26,CN,2
23,Staff28,CN,1
23,Staff31,CN,3
23,Staff34,CN,1
23,Staff35,CN,3
23,Staff36,CN,2
23,Staff37,LPN,16
23,Staff39,CN,3
23,Staff43,LPN,18
23,Staff44,CN,2
23,Staff48,CN,3
23,Staff50,CN,1
23,Staff53,RN,5
23,Staff56,RN,5
23,Staff57,LPN,17
23,Staff59,CN,1
23,Staff61,RN,4
23,Staff62,CN,1
23,Staff63,RN,5
23,Staff65,CN,2
23,Staff66,CN,1
23,Staff67,CN,3
23,Staff68,LPN,13
23,Staff70,CN,1
23,Staff77,CN,2
23,Staff80,CN,2
23,Staff82,CN,5
23,Staff83,CN,1
23,Staff84,LPN,12
23,Staff86,CN,1
23,Staff87,RN,4
23,Staff91,LPN,15
23,Staff92,RN,5
23,Staff93,CN,3
23,Staff94,CN,1
23,Staff95,CN,1
23,Staff96,CN,1
23,Staff97,CN,4
23,Staff98,RN,6
23,Staff99,LPN,16
23,Staff103,CN,1
