cycle,name,Type,ResTurn
7,Staff0,RN,0
7,Staff2,LPN,0
7,Staff10,CN,0
7,Staff13,CN,0
7,Staff14,CN,0
7,Staff24,CN,0
7,Staff30,CN,0
7,Staff31,CN,0
7,Staff38,CN,0
7,Staff42,CN,0
7,Staff50,LPN,0
7,Staff55,CN,0
7,Staff61,CN,0
7,Staff69,LPN,0
7,Staff83,CN,0
7,Staff92,LPN,0
7,Staff93,RN,0
7,Staff98,LPN,0
7,Staff112,CN,0
7,Staff128,CN,0
7,Staff153,RN,0
7,Staff156,RN,0
7,Staff158,CN,0
7,Staff162,LPN,0
15,Staff1,LPN,0
15,Staff3,CN,0
15,Staff6,CN,0
15,Staff8,RN,0
15,Staff12,RN,0
15,Staff15,RN,0
15,Staff16,CN,0
15,Staff17,LPN,0
15,Staff18,CN,0
15,Staff22,CN,0
15,Staff23,CN,0
15,Staff25,CN,0
15,Staff26,CN,0
15,Staff28,CN,0
15,Staff35,CN,0
15,Staff39,LPN,0
15,Staff40,LPN,0
15,Staff41,CN,0
15,Staff43,CN,0
15,Staff45,LPN,0
15,Staff49,RN,0
15,Staff53,RN,0
15,Staff58,RN,0
15,Staff59,CN,0
15,Staff60,CN,0
15,Staff63,CN,0
15,Staff65,CN,0
15,Staff68,RN,0
15,Staff73,CN,0
15,Staff74,CN,0
15,Staff75,LPN,0
15,Staff76,RN,0
15,Staff84,CN,0
15,Staff88,CN,0
15,Staff91,RN,0
15,Staff95,CN,0
15,Staff97,CN,0
15,Staff101,CN,0
15,Staff102,CN,0
15,Staff103,CN,0
15,Staff104,CN,0
15,Staff105,CN,0
15,Staff106,RN,0
15,Staff107,CN,0
15,Staff114,CN,0
15,Staff115,CN,0
15,Staff119,RN,0
15,Staff120,CN,0
15,Staff121,RN,0
15,Staff126,CN,0
15,Staff127,CN,0
15,Staff129,CN,0
15,Staff130,CN,0
15,Staff131,LPN,0
15,Staff134,CN,0
15,Staff136,CN,0
15,Staff138,CN,0
15,Staff139,CN,0
15,Staff140,CN,0
15,Staff143,CN,0
15,Staff145,CN,0
15,Staff151,CN,0
15,Staff152,CN,0
15,Staff155,CN,0
15,Staff159,CN,0
15,Staff160,CN,0
15,Staff161,RN,0
15,Staff165,CN,0
15,Staff168,CN,0
23,Staff4,CN,2
23,Staff5,CN,2
23,Staff7,CN,2
23,Staff9,LPN,18
23,Staff11,RN,4
23,Staff19,RN,5
23,Staff20,CN,2
23,Staff21,LPN,16
23,Staff27,CN,3
23,Staff29,CN,1
23,Staff32,CN,2
23,Staff33,CN,1
23,Staff34,CN,1
23,Staff36,CN,3
23,Staff37,CN,2
23,Staff44,CN,2
23,Staff46,CN,0
23,Staff47,CN,3
23,Staff48,CN,1
23,Staff51,CN,2
23,Staff52,LPN,12
23,Staff54,LPN,11
23,Staff56,CN,1
23,Staff57,CN,2
23,Staff62,CN,3
23,Staff64,LPN,23
23,Staff66,CN,2
23,Staff67,RN,5
23,Staff70,CN,3
23,Staff71,RN,3
23,Staff72,RN,5
23,Staff77,LPN,14
23,Staff78,CN,4
23,Staff79,CN,3
23,Staff80,CN,2
23,Staff81,CN,2
23,Staff82,CN,1
23,Staff85,RN,5
23,Staff86,RN,5
23,Staff87,CN,1
23,Staff89,CN,2
23,Staff90,CN,3
23,Staff94,CN,1
23,Staff96,LPN,8
23,Staff99,CN,2
23,Staff100,CN,1
23,Staff108,LPN,16
23,Staff109,LPN,18
23,Staff110,RN,4
23,Staff111,CN,2
23,Staff113,CN,2
23,Staff116,CN,2
23,Staff117,LPN,18
23,Staff118,CN,2
23,Staff122,CN,1
23,Staff123,LPN,11
23,Staff124,CN,2
23,Staff125,RN,4
23,Staff132,RN,4
23,Staff133,RN,4
23,Staff135,LPN,18
23,Staff137,LPN,18
23,Staff141,CN,1
23,Staff142,CN,0
23,Staff144,CN,3
23,Staff146,CN,2
23,Staff147,CN,4
23,Staff148,CN,1
23,Staff149,LPN,14
23,Staff150,CN,2
23,Staff154,CN,4
23,Staff157,CN,0
23,Staff163,RN,5
23,Staff164,CN,3
23,Staff166,CN,1
23,Staff167,CN,1
23,Staff169,CN,2
31,Staff0,RN,5
31,Staff2,LPN,20
31,Staff10,CN,3
31,Staff13,CN,6
31,Staff14,CN,2
31,Staff24,CN,2
31,Staff30,CN,3
31,Staff31,CN,3
31,Staff38,CN,2
31,Staff42,CN,1
31,Staff50,LPN,15
31,Staff55,CN,3
31,Staff61,CN,1
31,Staff69,LPN,19
31,Staff83,CN,4
31,Staff92,LPN,12
31,Staff93,RN,3
31,Staff98,LPN,17
31,Staff112,CN,2
31,Staff128,CN,5
31,Staff153,RN,5
31,Staff156,RN,6
31,Staff158,CN,1
31,Staff162,LPN,27
39,Staff1,LPN,23
39,Staff3,CN,2
39,Staff6,CN,3
39,Staff8,RN,6
39,Staff12,RN,4
39,Staff15,RN,4
39,Staff16,CN,2
39,Staff17,LPN,25
39,Staff18,CN,4
39,Staff22,CN,2
39,Staff23,CN,1
39,Staff25,CN,0
39,Staff26,CN,2
39,Staff28,CN,1
39,Staff35,CN,1
39,Staff39,LPN,25
39,Staff40,LPN,24
39,Staff41,CN,4
39,Staff43,CN,3
39,Staff45,LPN,23
39,Staff49,RN,5
39,Staff53,RN,6
39,Staff58,RN,7
39,Staff59,CN,1
39,Staff60,CN,2
39,Staff63,CN,1
39,Staff65,CN,2
39,Staff68,RN,5
39,Staff73,CN,1
39,Staff74,CN,0
39,Staff75,LPN,22
39,Staff76,RN,5
39,Staff84,CN,4
39,Staff88,CN,1
39,Staff91,RN,4
39,Staff95,CN,3
39,Staff97,CN,3
39,Staff101,CN,5
39,Staff102,CN,0
39,Staff103,CN,1
39,Staff104,CN,4
39,Staff105,CN,3
39,Staff106,RN,6
39,Staff107,CN,4
39,Staff114,CN,2
39,Staff115,CN,4
39,Staff119,RN,7
39,Staff120,CN,2
39,Staff121,RN,4
39,Staff126,CN,3
39,Staff127,CN,2
39,Staff129,CN,2
39,Staff130,CN,1
39,Staff131,LPN,21
39,Staff134,CN,3
39,Staff136,CN,1
39,Staff138,CN,2
39,Staff139,CN,1
39,Staff140,CN,1
39,Staff143,CN,3
39,Staff145,CN,2
39,Staff151,CN,3
39,Staff152,CN,4
39,Staff155,CN,3
39,Staff159,CN,3
39,Staff160,CN,3
39,Staff161,RN,5
39,Staff165,CN,2
39,Staff168,CN,3
47,Staff4,CN,3
47,Staff5,CN,1
47,Staff7,CN,3
47,Staff9,LPN,19
47,Staff11,RN,6
47,Staff19,RN,5
47,Staff20,CN,0
47,Staff21,LPN,15
47,Staff27,CN,4
47,Staff29,CN,4
47,Staff32,CN,0
47,Staff33,CN,2
47,Staff34,CN,2
47,Staff36,CN,2
47,Staff37,CN,2
47,Staff44,CN,3
47,Staff46,CN,5
47,Staff47,CN,1
47,Staff48,CN,2
47,Staff51,CN,2
47,Staff52,LPN,19
47,Staff54,LPN,16
47,Staff56,CN,2
47,Staff57,CN,1
47,Staff62,CN,1
47,Staff64,LPN,23
47,Staff66,CN,2
47,Staff67,RN,3
47,Staff70,CN,3
47,Staff71,RN,4
47,Staff72,RN,5
47,Staff77,LPN,16
47,Staff78,CN,1
47,Staff79,CN,2
47,Staff80,CN,1
47,Staff81,CN,3
47,Staff82,CN,2
47,Staff85,RN,3
47,Staff86,RN,6
47,Staff87,CN,3
47,Staff89,CN,3
47,Staff90,CN,0
47,Staff94,CN,2
47,Staff96,LPN,21
47,Staff99,CN,2
47,Staff100,CN,3
47,Staff108,LPN,22
47,Staff109,LPN,16
47,Staff110,RN,5
47,Staff111,CN,1
47,Staff113,CN,2
47,Staff116,CN,4
47,Staff117,LPN,21
47,Staff118,CN,3
47,Staff122,CN,3
47,Staff123,LPN,21
47,Staff124,CN,1
47,Staff125,RN,4
47,Staff132,RN,3
47,Staff133,RN,4
47,Staff135,LPN,21
47,Staff137,LPN,13
47,Staff141,CN,2
47,Staff142,CN,3
47,Staff144,CN,3
47,Staff146,CN,4
47,Staff147,CN,3
47,Staff148,CN,1
47,Staff149,LPN,21
47,Staff150,CN,1
47,Staff154,CN,1
47,Staff157,CN,2
47,Staff163,RN,4
47,Staff164,CN,2
47,Staff166,CN,2
47,Staff167,CN,2
47,Staff169,CN,1
55,Staff0,RN,7
55,Staff2,LPN,14
55,Staff10,CN,2
55,Staff13,CN,2
55,Staff14,CN,1
55,Staff24,CN,3
55,Staff30,CN,0
55,Staff31,CN,1
55,Staff38,CN,0
55,Staff42,CN,1
55,Staff50,LPN,29
55,Staff55,CN,3
55,Staff61,CN,2
55,Staff69,LPN,23
55,Staff83,CN,4
55,Staff92,LPN,23
55,Staff93,RN,5
55,Staff98,LPN,23
55,Staff112,CN,2
55,Staff128,CN,2
55,Staff153,RN,6
55,Staff156,RN,6
55,Staff158,CN,4
55,Staff162,LPN,18
63,Staff1,LPN,21
63,Staff3,CN,1
63,Staff6,CN,3
63,Staff8,RN,6
63,Staff12,RN,7
63,Staff15,RN,6
63,Staff16,CN,2
63,Staff17,LPN,24
63,Staff18,CN,2
63,Staff22,CN,2
63,Staff23,CN,1
63,Staff25,CN,3
63,Staff26,CN,2
63,Staff28,CN,1
63,Staff35,CN,2
63,Staff39,LPN,18
63,Staff40,LPN,26
63,Staff41,CN,3
63,Staff43,CN,0
63,Staff45,LPN,17
63,Staff49,RN,4
63,Staff53,RN,6
63,Staff58,RN,6
63,Staff59,CN,0
63,Staff60,CN,2
63,Staff63,CN,1
63,Staff65,CN,4
63,Staff68,RN,4
63,Staff73,CN,1
63,Staff74,CN,2
63,Staff75,LPN,28
63,Staff76,RN,6
63,Staff84,CN,1
63,Staff88,CN,0
63,Staff91,RN,6
63,Staff95,CN,1
63,Staff97,CN,3
63,Staff101,CN,3
63,Staff102,CN,2
63,Staff103,CN,1
63,Staff104,CN,2
63,Staff105,CN,2
63,Staff106,RN,6
63,Staff107,CN,2
63,Staff114,CN,3
63,Staff115,CN,3
63,Staff119,RN,6
63,Staff120,CN,0
63,Staff121,RN,4
63,Staff126,CN,3
63,Staff127,CN,2
63,Staff129,CN,1
63,Staff130,CN,2
63,Staff131,LPN,21
63,Staff134,CN,2
63,Staff136,CN,1
63,Staff138,CN,1
63,Staff139,CN,2
63,Staff140,CN,0
63,Staff143,CN,2
63,Staff145,CN,2
63,Staff151,CN,3
63,Staff152,CN,1
63,Staff155,CN,0
63,Staff159,CN,3
63,Staff160,CN,4
63,Staff161,RN,7
63,Staff165,CN,2
63,Staff168,CN,1
71,Staff4,CN,2
71,Staff5,CN,2
71,Staff7,CN,5
71,Staff9,LPN,15
71,Staff11,RN,5
71,Staff19,RN,6
71,Staff20,CN,1
71,Staff21,LPN,25
71,Staff27,CN,3
71,Staff29,CN,1
71,Staff32,CN,4
71,Staff33,CN,2
71,Staff34,CN,2
71,Staff36,CN,1
71,Staff37,CN,2
71,Staff44,CN,3
71,Staff46,CN,2
71,Staff47,CN,3
71,Staff48,CN,3
71,Staff51,CN,2
71,Staff52,LPN,26
71,Staff54,LPN,18
71,Staff56,CN,2
71,Staff57,CN,1
71,Staff62,CN,2
71,Staff64,LPN,24
71,Staff66,CN,1
71,Staff67,RN,4
71,Staff70,CN,2
71,Staff71,RN,6
71,Staff72,RN,5
71,Staff77,LPN,20
71,Staff78,CN,1
71,Staff79,CN,3
71,Staff80,CN,1
71,Staff81,CN,2
71,Staff82,CN,3
71,Staff85,RN,4
71,Staff86,RN,7
71,Staff87,CN,2
71,Staff89,CN,1
71,Staff90,CN,2
71,Staff94,CN,1
71,Staff96,LPN,18
71,Staff99,CN,1
71,Staff100,CN,2
71,Staff108,LPN,21
71,Staff109,LPN,16
71,Staff110,RN,6
71,Staff111,CN,2
71,Staff113,CN,1
71,Staff116,CN,0
71,Staff117,LPN,27
71,Staff118,CN,3
71,Staff122,CN,0
71,Staff123,LPN,17
71,Staff124,CN,2
71,Staff125,RN,3
71,Staff132,RN,7
71,Staff133,RN,6
71,Staff135,LPN,23
71,Staff137,LPN,23
71,Staff141,CN,2
71,Staff142,CN,1
71,Staff144,CN,2
71,Staff146,CN,2
71,Staff147,CN,2
71,Staff148,CN,1
71,Staff149,LPN,21
71,Staff150,CN,2
71,Staff154,CN,5
71,Staff157,CN,1
71,Staff163,RN,7
71,Staff164,CN,2
71,Staff166,CN,2
71,Staff167,CN,3
71,Staff169,CN,3
79,Staff0,RN,6
79,Staff2,LPN,19
79,Staff10,CN,2
79,Staff13,CN,2
79,Staff14,CN,1
79,Staff24,CN,4
79,Staff30,CN,1
79,Staff31,CN,4
79,Staff38,CN,2
79,Staff42,CN,3
79,Staff50,LPN,17
79,Staff55,CN,1
79,Staff61,CN,2
79,Staff69,LPN,17
79,Staff83,CN,4
79,Staff92,LPN,28
79,Staff93,RN,5
79,Staff98,LPN,21
79,Staff112,CN,4
79,Staff128,CN,2
79,Staff153,RN,6
79,Staff156,RN,7
79,Staff158,CN,2
79,Staff162,LPN,23
87,Staff1,LPN,17
87,Staff3,CN,3
87,Staff6,CN,3
87,Staff8,RN,6
87,Staff12,RN,6
87,Staff15,RN,5
87,Staff16,CN,3
87,Staff17,LPN,21
87,Staff18,CN,0
87,Staff22,CN,1
87,Staff23,CN,1
87,Staff25,CN,2
87,Staff26,CN,3
87,Staff28,CN,2
87,Staff35,CN,5
87,Staff39,LPN,16
87,Staff40,LPN,19
87,Staff41,CN,4
87,Staff43,CN,3
87,Staff45,LPN,28
87,Staff49,RN,6
87,Staff53,RN,7
87,Staff58,RN,7
87,Staff59,CN,1
87,Staff60,CN,2
87,Staff63,CN,2
87,Staff65,CN,3
87,Staff68,RN,7
87,Staff73,CN,2
87,Staff74,CN,2
87,Staff75,LPN,19
87,Staff76,RN,7
87,Staff84,CN,1
87,Staff88,CN,2
87,Staff91,RN,5
87,Staff95,CN,3
87,Staff97,CN,3
87,Staff101,CN,1
87,Staff102,CN,0
87,Staff103,CN,1
87,Staff104,CN,0
87,Staff105,CN,3
87,Staff106,RN,6
87,Staff107,CN,2
87,Staff114,CN,4
87,Staff115,CN,2
87,Staff119,RN,6
87,Staff120,CN,2
87,Staff121,RN,6
87,Staff126,CN,0
87,Staff127,CN,2
87,Staff129,CN,0
87,Staff130,CN,2
87,Staff131,LPN,23
87,Staff134,CN,2
87,Staff136,CN,2
87,Staff138,CN,2
87,Staff139,CN,3
87,Staff140,CN,2
87,Staff143,CN,0
87,Staff145,CN,2
87,Staff151,CN,2
87,Staff152,CN,1
87,Staff155,CN,3
87,Staff159,CN,0
87,Staff160,CN,1
87,Staff161,RN,7
87,Staff165,CN,0
87,Staff168,CN,3
95,Staff4,CN,3
95,Staff5,CN,3
95,Staff7,CN,2
95,Staff9,LPN,18
95,Staff11,RN,5
95,Staff19,RN,7
95,Staff20,CN,3
95,Staff21,LPN,18
95,Staff27,CN,4
95,Staff29,CN,1
95,Staff32,CN,2
95,Staff33,CN,4
95,Staff34,CN,2
95,Staff36,CN,5
95,Staff37,CN,1
95,Staff44,CN,2
95,Staff46,CN,4
95,Staff47,CN,0
95,Staff48,CN,2
95,Staff51,CN,3
95,Staff52,LPN,14
95,Staff54,LPN,17
95,Staff56,CN,0
95,Staff57,CN,1
95,Staff62,CN,2
95,Staff64,LPN,21
95,Staff66,CN,4
95,Staff67,RN,7
95,Staff70,CN,0
95,Staff71,RN,5
95,Staff72,RN,6
95,Staff77,LPN,10
95,Staff78,CN,1
95,Staff79,CN,2
95,Staff80,CN,5
95,Staff81,CN,0
95,Staff82,CN,2
95,Staff85,RN,3
95,Staff86,RN,6
95,Staff87,CN,0
95,Staff89,CN,2
95,Staff90,CN,2
95,Staff94,CN,1
95,Staff96,LPN,15
95,Staff99,CN,3
95,Staff100,CN,2
95,Staff108,LPN,18
95,Staff109,LPN,23
95,Staff110,RN,6
95,Staff111,CN,5
95,Staff113,CN,2
95,Staff116,CN,1
95,Staff117,LPN,25
95,Staff118,CN,3
95,Staff122,CN,3
95,Staff123,LPN,18
95,Staff124,CN,1
95,Staff125,RN,6
95,Staff132,RN,5
95,Staff133,RN,5
95,Staff135,LPN,26
95,Staff137,LPN,16
95,Staff141,CN,2
95,Staff142,CN,3
95,Staff144,CN,2
95,Staff146,CN,3
95,Staff147,CN,2
95,Staff148,CN,5
95,Staff149,LPN,16
95,Staff150,CN,1
95,Staff154,CN,1
95,Staff157,CN,0
95,Staff163,RN,5
95,Staff164,CN,1
95,Staff166,CN,0
95,Staff167,CN,2
95,Staff169,CN,2
103,Staff0,RN,5
103,Staff2,LPN,21
103,Staff10,CN,0
103,Staff13,CN,2
103,Staff14,CN,2
103,Staff24,CN,2
103,Staff30,CN,3
103,Staff31,CN,1
103,Staff38,CN,3
103,Staff42,CN,1
103,Staff50,LPN,16
103,Staff55,CN,0
103,Staff61,CN,2
103,Staff69,LPN,25
103,Staff83,CN,2
103,Staff92,LPN,28
103,Staff93,RN,6
103,Staff98,LPN,22
103,Staff112,CN,3
103,Staff128,CN,1
103,Staff153,RN,6
103,Staff156,RN,6
103,Staff158,CN,4
103,Staff162,LPN,18
111,Staff1,LPN,24
111,Staff3,CN,3
111,Staff6,CN,1
111,Staff8,RN,7
111,Staff12,RN,6
111,Staff15,RN,4
111,Staff16,CN,1
111,Staff17,LPN,19
111,Staff18,CN,3
111,Staff22,CN,4
111,Staff23,CN,2
111,Staff25,CN,0
111,Staff26,CN,2
111,Staff28,CN,1
