cycle,name,Type,ResTurn
7,Staff1,CN,0
7,Staff2,LPN,0
7,Staff4,CN,0
7,Staff5,CN,0
7,Staff12,CN,0
7,Staff16,LPN,0
7,Staff17,LPN,0
7,Staff19,CN,0
7,Staff20,CN,0
7,Staff27,LPN,0
7,Staff31,CN,0
7,Staff33,CN,0
7,Staff36,RN,0
7,Staff40,CN,0
7,Staff44,RN,0
7,Staff55,LPN,0
7,Staff56,LPN,0
7,Staff58,CN,0
7,Staff60,CN,0
7,Staff62,LPN,0
7,Staff77,CN,0
7,Staff81,CN,0
7,Staff86,CN,0
7,Staff94,CN,0
7,Staff96,LPN,0
7,Staff113,CN,0
7,Staff115,LPN,0
7,Staff129,LPN,0
7,Staff132,CN,0
7,Staff134,CN,0
7,Staff135,CN,0
7,Staff137,CN,0
7,Staff144,CN,0
7,Staff146,CN,0
7,Staff148,LPN,0
7,Staff152,CN,0
7,Staff159,RN,0
7,Staff161,CN,0
7,Staff162,CN,0
7,Staff168,CN,0
15,Staff3,RN,0
15,Staff7,RN,0
15,Staff10,LPN,0
15,Staff13,CN,0
15,Staff14,CN,0
15,Staff15,CN,0
15,Staff18,LPN,0
15,Staff22,RN,0
15,Staff24,CN,0
15,Staff29,CN,0
15,Staff32,LPN,0
15,Staff37,CN,0
15,Staff39,CN,0
15,Staff42,CN,0
15,Staff48,CN,0
15,Staff50,LPN,0
15,Staff51,CN,0
15,Staff54,RN,0
15,Staff57,RN,0
15,Staff59,CN,0
15,Staff61,LPN,0
15,Staff63,CN,0
15,Staff65,CN,0
15,Staff68,CN,0
15,Staff71,CN,0
15,Staff78,CN,0
15,Staff80,CN,0
15,Staff83,RN,0
15,Staff87,CN,0
15,Staff88,CN,0
15,Staff89,CN,0
15,Staff95,RN,0
15,Staff99,RN,0
15,Staff100,CN,0
15,Staff102,CN,0
15,Staff103,CN,0
15,Staff105,CN,0
15,Staff111,CN,0
15,Staff112,RN,0
15,Staff116,CN,0
15,Staff117,CN,0
15,Staff118,CN,0
15,Staff123,CN,0
15,Staff124,LPN,0
15,Staff125,RN,0
15,Staff126,CN,0
15,Staff127,CN,0
15,Staff130,RN,0
15,Staff131,CN,0
15,Staff136,CN,0
15,Staff138,LPN,0
15,Staff139,CN,0
15,Staff143,CN,0
15,Staff157,CN,0
15,Staff158,CN,0
15,Staff166,RN,0
23,Staff0,RN,3
23,Staff6,RN,4
23,Staff8,RN,5
23,Staff9,CN,3
23,Staff11,CN,1
23,Staff21,CN,1
23,Staff23,CN,0
23,Staff25,LPN,16
23,Staff26,CN,3
23,Staff28,CN,2
23,Staff30,CN,0
23,Staff34,CN,1
23,Staff35,CN,1
23,Staff38,CN,2
23,Staff41,CN,4
23,Staff43,RN,5
23,Staff45,LPN,17
23,Staff46,CN,1
23,Staff47,LPN,18
23,Staff49,CN,2
23,Staff52,RN,6
23,Staff53,CN,1
23,Staff64,CN,2
23,Staff66,CN,2
23,Staff67,CN,1
23,Staff69,CN,2
23,Staff70,CN,1
23,Staff72,CN,0
23,Staff73,RN,5
23,Staff74,CN,4
23,Staff75,CN,2
23,Staff76,LPN,17
23,Staff79,CN,2
23,Staff82,CN,1
23,Staff84,CN,3
23,Staff85,LPN,9
23,Staff90,CN,0
23,Staff91,CN,3
23,Staff92,CN,1
23,Staff93,CN,1
23,Staff97,LPN,18
23,Staff98,CN,2
23,Staff101,CN,4
23,Staff104,CN,1
23,Staff106,RN,5
23,Staff107,CN,1
23,Staff108,CN,0
23,Staff109,LPN,17
23,Staff110,CN,3
23,Staff114,RN,6
23,Staff119,LPN,15
23,Staff120,CN,2
23,Staff121,LPN,24
23,Staff122,RN,5
23,Staff128,LPN,14
23,Staff133,RN,5
23,Staff140,CN,2
23,Staff141,CN,1
23,Staff142,RN,4
23,Staff145,CN,0
23,Staff147,CN,0
23,Staff149,CN,1
23,Staff150,CN,0
23,Staff151,RN,5
23,Staff153,CN,2
23,Staff154,CN,5
23,Staff155,CN,2
23,Staff156,CN,1
23,Staff160,CN,1
23,Staff163,CN,2
23,Staff164,CN,4
23,Staff165,LPN,23
23,Staff167,RN,4
23,Staff169,RN,3
31,Staff1,CN,2
31,Staff2,LPN,17
31,Staff4,CN,2
31,Staff5,CN,3
31,Staff12,CN,4
31,Staff16,LPN,21
31,Staff17,LPN,17
31,Staff19,CN,2
31,Staff20,CN,0
31,Staff27,LPN,20
31,Staff31,CN,5
31,Staff33,CN,2
31,Staff36,RN,6
31,Staff40,CN,1
31,Staff44,RN,6
31,Staff55,LPN,13
31,Staff56,LPN,25
31,Staff58,CN,2
31,Staff60,CN,3
31,Staff62,LPN,14
31,Staff77,CN,3
31,Staff81,CN,1
31,Staff86,CN,0
31,Staff94,CN,3
31,Staff96,LPN,20
31,Staff113,CN,1
31,Staff115,LPN,14
31,Staff129,LPN,17
31,Staff132,CN,2
31,Staff134,CN,1
31,Staff135,CN,1
31,Staff137,CN,1
31,Staff144,CN,1
31,Staff146,CN,4
31,Staff148,LPN,32
31,Staff152,CN,3
31,Staff159,RN,6
31,Staff161,CN,1
31,Staff162,CN,2
31,Staff168,CN,1
39,Staff3,RN,4
39,Staff7,RN,5
39,Staff10,LPN,21
39,Staff13,CN,4
39,Staff14,CN,1
39,Staff15,CN,5
39,Staff18,LPN,24
39,Staff22,RN,5
39,Staff24,CN,1
39,Staff29,CN,1
39,Staff32,LPN,21
39,Staff37,CN,4
39,Staff39,CN,1
39,Staff42,CN,2
39,Staff48,CN,2
39,Staff50,LPN,20
39,Staff51,CN,2
39,Staff54,RN,4
39,Staff57,RN,5
39,Staff59,CN,1
39,Staff61,LPN,21
39,Staff63,CN,2
39,Staff65,CN,1
39,Staff68,CN,2
39,Staff71,CN,5
39,Staff78,CN,5
39,Staff80,CN,0
39,Staff83,RN,5
39,Staff87,CN,2
39,Staff88,CN,4
39,Staff89,CN,2
39,Staff95,RN,5
39,Staff99,RN,7
39,Staff100,CN,3
39,Staff102,CN,2
39,Staff103,CN,1
39,Staff105,CN,1
39,Staff111,CN,2
39,Staff112,RN,5
39,Staff116,CN,2
39,Staff117,CN,3
39,Staff118,CN,2
39,Staff123,CN,0
39,Staff124,LPN,20
39,Staff125,RN,6
39,Staff126,CN,4
39,Staff127,CN,0
39,Staff130,RN,4
39,Staff131,CN,0
39,Staff136,CN,1
39,Staff138,LPN,21
39,Staff139,CN,2
39,Staff143,CN,2
39,Staff157,CN,3
39,Staff158,CN,2
39,Staff166,RN,5
47,Staff0,RN,5
47,Staff6,RN,5
47,Staff8,RN,5
47,Staff9,CN,1
47,Staff11,CN,3
47,Staff21,CN,3
47,Staff23,CN,3
47,Staff25,LPN,17
47,Staff26,CN,6
47,Staff28,CN,2
47,Staff30,CN,3
47,Staff34,CN,2
47,Staff35,CN,3
47,Staff38,CN,3
47,Staff41,CN,4
47,Staff43,RN,5
47,Staff45,LPN,22
47,Staff46,CN,3
47,Staff47,LPN,18
47,Staff49,CN,2
47,Staff52,RN,5
47,Staff53,CN,1
47,Staff64,CN,1
47,Staff66,CN,3
47,Staff67,CN,1
47,Staff69,CN,2
47,Staff70,CN,1
47,Staff72,CN,2
47,Staff73,RN,6
47,Staff74,CN,2
47,Staff75,CN,2
47,Staff76,LPN,25
47,Staff79,CN,0
47,Staff82,CN,2
47,Staff84,CN,1
47,Staff85,LPN,24
