cycle,name,Type,ResTurn
7,Staff0,CN,0
7,Staff2,CN,0
7,Staff14,CN,0
7,Staff27,CN,0
7,Staff34,RN,0
7,Staff36,LPN,0
7,Staff40,CN,0
7,Staff46,LPN,0
7,Staff49,CN,0
7,Staff51,CN,0
7,Staff55,RN,0
7,Staff64,CN,0
7,Staff72,CN,0
7,Staff81,LPN,0
7,Staff82,CN,0
7,Staff87,RN,0
7,Staff90,RN,0
7,Staff95,CN,0
7,Staff98,CN,0
7,Staff99,LPN,0
7,Staff103,CN,0
7,Staff104,CN,0
7,Staff105,CN,0
7,Staff106,CN,0
7,Staff123,LPN,0
7,Staff124,CN,0
7,Staff126,CN,0
7,Staff127,CN,0
7,Staff141,RN,0
7,Staff144,CN,0
7,Staff146,CN,0
7,Staff157,CN,0
7,Staff159,CN,0
7,Staff169,LPN,0
15,Staff5,RN,0
15,Staff6,CN,0
15,Staff8,LPN,0
15,Staff9,CN,0
15,Staff10,CN,0
15,Staff11,CN,0
15,Staff17,CN,0
15,Staff21,RN,0
15,Staff23,CN,0
15,Staff26,LPN,0
15,Staff29,LPN,0
15,Staff30,CN,0
15,Staff31,LPN,0
15,Staff39,CN,0
15,Staff41,CN,0
15,Staff48,CN,0
15,Staff50,RN,0
15,Staff54,CN,0
15,Staff56,CN,0
15,Staff57,CN,0
15,Staff58,LPN,0
15,Staff59,LPN,0
15,Staff60,LPN,0
15,Staff61,RN,0
15,Staff62,CN,0
15,Staff67,LPN,0
15,Staff70,CN,0
15,Staff71,CN,0
15,Staff77,CN,0
15,Staff79,CN,0
15,Staff84,CN,0
15,Staff86,CN,0
15,Staff91,RN,0
15,Staff94,CN,0
15,Staff96,CN,0
15,Staff101,CN,0
15,Staff102,CN,0
15,Staff107,CN,0
15,Staff108,CN,0
15,Staff110,LPN,0
15,Staff112,LPN,0
15,Staff115,CN,0
15,Staff116,CN,0
15,Staff117,CN,0
15,Staff125,CN,0
15,Staff128,LPN,0
15,Staff130,CN,0
15,Staff132,CN,0
15,Staff136,CN,0
15,Staff137,CN,0
15,Staff138,CN,0
15,Staff140,CN,0
15,Staff142,RN,0
15,Staff145,CN,0
15,Staff150,CN,0
15,Staff151,CN,0
15,Staff155,CN,0
15,Staff161,CN,0
15,Staff162,CN,0
15,Staff164,RN,0
15,Staff165,CN,0
15,Staff168,CN,0
23,Staff1,LPN,19
23,Staff3,LPN,16
23,Staff4,LPN,22
23,Staff7,LPN,25
23,Staff12,CN,1
23,Staff13,LPN,17
23,Staff15,CN,1
23,Staff16,CN,3
23,Staff18,RN,4
23,Staff19,CN,1
23,Staff20,CN,1
23,Staff22,CN,4
23,Staff24,CN,2
23,Staff25,CN,2
23,Staff28,LPN,16
23,Staff32,CN,3
23,Staff33,CN,0
23,Staff35,CN,1
23,Staff37,CN,4
23,Staff38,CN,3
23,Staff42,CN,3
23,Staff43,CN,2
23,Staff44,CN,1
23,Staff45,CN,4
23,Staff47,CN,1
23,Staff52,CN,3
23,Staff53,CN,2
23,Staff63,CN,2
23,Staff65,CN,1
23,Staff66,CN,3
23,Staff68,LPN,12
23,Staff69,RN,4
23,Staff73,CN,3
23,Staff74,CN,3
23,Staff75,CN,2
23,Staff76,CN,2
23,Staff78,RN,4
23,Staff80,CN,3
23,Staff83,CN,2
23,Staff85,RN,4
23,Staff88,CN,2
23,Staff89,CN,1
23,Staff92,CN,2
23,Staff93,CN,1
23,Staff97,LPN,20
23,Staff100,CN,1
23,Staff109,RN,5
23,Staff111,CN,3
23,Staff113,CN,2
23,Staff114,CN,1
23,Staff118,CN,1
23,Staff119,CN,1
23,Staff120,LPN,14
23,Staff121,CN,2
23,Staff122,CN,1
23,Staff129,RN,6
23,Staff131,CN,3
23,Staff133,CN,3
23,Staff134,CN,0
23,Staff135,CN,1
23,Staff139,CN,2
23,Staff143,CN,2
23,Staff147,RN,3
23,Staff148,CN,1
23,Staff149,CN,2
23,Staff152,LPN,11
23,Staff153,RN,4
23,Staff154,CN,1
23,Staff156,LPN,13
23,Staff158,RN,4
23,Staff160,CN,1
23,Staff163,RN,4
23,Staff166,RN,5
23,Staff167,CN,0
31,Staff0,CN,1
31,Staff2,CN,1
31,Staff14,CN,3
31,Staff27,CN,4
31,Staff34,RN,5
31,Staff36,LPN,15
31,Staff40,CN,2
31,Staff46,LPN,16
31,Staff49,CN,1
31,Staff51,CN,2
31,Staff55,RN,7
31,Staff64,CN,3
31,Staff72,CN,1
31,Staff81,LPN,22
31,Staff82,CN,2
31,Staff87,RN,4
31,Staff90,RN,5
31,Staff95,CN,2
31,Staff98,CN,4
31,Staff99,LPN,20
31,Staff103,CN,2
31,Staff104,CN,1
31,Staff105,CN,0
31,Staff106,CN,3
31,Staff123,LPN,22
31,Staff124,CN,1
31,Staff126,CN,2
31,Staff127,CN,4
31,Staff141,RN,6
31,Staff144,CN,1
31,Staff146,CN,3
31,Staff157,CN,3
31,Staff159,CN,4
31,Staff169,LPN,21
39,Staff5,RN,6
39,Staff6,CN,2
39,Staff8,LPN,21
39,Staff9,CN,3
39,Staff10,CN,1
39,Staff11,CN,3
39,Staff17,CN,2
39,Staff21,RN,4
39,Staff23,CN,1
39,Staff26,LPN,17
39,Staff29,LPN,22
39,Staff30,CN,3
39,Staff31,LPN,23
39,Staff39,CN,0
39,Staff41,CN,4
39,Staff48,CN,3
39,Staff50,RN,6
39,Staff54,CN,2
39,Staff56,CN,2
39,Staff57,CN,1
39,Staff58,LPN,26
39,Staff59,LPN,13
39,Staff60,LPN,15
39,Staff61,RN,5
39,Staff62,CN,2
39,Staff67,LPN,17
39,Staff70,CN,3
39,Staff71,CN,2
39,Staff77,CN,2
39,Staff79,CN,1
39,Staff84,CN,3
39,Staff86,CN,2
39,Staff91,RN,5
39,Staff94,CN,1
39,Staff96,CN,3
39,Staff101,CN,1
39,Staff102,CN,2
39,Staff107,CN,5
39,Staff108,CN,3
39,Staff110,LPN,27
39,Staff112,LPN,24
39,Staff115,CN,2
39,Staff116,CN,0
39,Staff117,CN,0
39,Staff125,CN,1
39,Staff128,LPN,20
39,Staff130,CN,2
39,Staff132,CN,1
39,Staff136,CN,4
39,Staff137,CN,0
39,Staff138,CN,0
39,Staff140,CN,3
39,Staff142,RN,4
39,Staff145,CN,0
39,Staff150,CN,3
39,Staff151,CN,2
39,Staff155,CN,2
39,Staff161,CN,0
39,Staff162,CN,3
39,Staff164,RN,4
39,Staff165,CN,2
39,Staff168,CN,1
47,Staff1,LPN,19
47,Staff3,LPN,25
47,Staff4,LPN,15
47,Staff7,LPN,26
47,Staff12,CN,4
47,Staff13,LPN,27
47,Staff15,CN,2
47,Staff16,CN,2
47,Staff18,RN,6
47,Staff19,CN,3
47,Staff20,CN,0
47,Staff22,CN,3
47,Staff24,CN,2
47,Staff25,CN,1
47,Staff28,LPN,24
47,Staff32,CN,2
47,Staff33,CN,2
47,Staff35,CN,4
47,Staff37,CN,3
47,Staff38,CN,2
47,Staff42,CN,2
47,Staff43,CN,4
47,Staff44,CN,2
47,Staff45,CN,2
47,Staff47,CN,3
47,Staff52,CN,0
47,Staff53,CN,1
47,Staff63,CN,3
47,Staff65,CN,1
47,Staff66,CN,1
47,Staff68,LPN,27
47,Staff69,RN,6
47,Staff73,CN,1
47,Staff74,CN,2
47,Staff75,CN,1
47,Staff76,CN,4
47,Staff78,RN,5
47,Staff80,CN,1
47,Staff83,CN,3
47,Staff85,RN,5
47,Staff88,CN,1
47,Staff89,CN,2
47,Staff92,CN,0
47,Staff93,CN,4
47,Staff97,LPN,30
47,Staff100,CN,1
47,Staff109,RN,6
47,Staff111,CN,1
47,Staff113,CN,2
47,Staff114,CN,0
47,Staff118,CN,3
47,Staff119,CN,1
47,Staff120,LPN,26
47,Staff121,CN,0
47,Staff122,CN,2
47,Staff129,RN,5
47,Staff131,CN,4
47,Staff133,CN,2
47,Staff134,CN,1
47,Staff135,CN,5
47,Staff139,CN,1
47,Staff143,CN,2
47,Staff147,RN,6
47,Staff148,CN,2
47,Staff149,CN,1
47,Staff152,LPN,20
47,Staff153,RN,6
47,Staff154,CN,2
47,Staff156,LPN,16
47,Staff158,RN,5
47,Staff160,CN,2
47,Staff163,RN,4
47,Staff166,RN,4
47,Staff167,CN,2
55,Staff0,CN,4
55,Staff2,CN,2
55,Staff14,CN,2
55,Staff27,CN,3
55,Staff34,RN,6
55,Staff36,LPN,20
55,Staff40,CN,3
55,Staff46,LPN,23
55,Staff49,CN,3
55,Staff51,CN,3
55,Staff55,RN,6
55,Staff64,CN,1
55,Staff72,CN,1
55,Staff81,LPN,19
55,Staff82,CN,3
55,Staff87,RN,7
55,Staff90,RN,7
55,Staff95,CN,3
55,Staff98,CN,2
55,Staff99,LPN,17
55,Staff103,CN,1
55,Staff104,CN,3
55,Staff105,CN,4
55,Staff106,CN,2
55,Staff123,LPN,27
55,Staff124,CN,1
55,Staff126,CN,2
55,Staff127,CN,3
55,Staff141,RN,4
55,Staff144,CN,2
55,Staff146,CN,3
55,Staff157,CN,2
55,Staff159,CN,2
55,Staff169,LPN,26
63,Staff5,RN,3
63,Staff6,CN,2
63,Staff8,LPN,19
63,Staff9,CN,4
63,Staff10,CN,2
63,Staff11,CN,2
63,Staff17,CN,2
63,Staff21,RN,4
63,Staff23,CN,1
63,Staff26,LPN,18
63,Staff29,LPN,22
63,Staff30,CN,4
63,Staff31,LPN,18
63,Staff39,CN,2
63,Staff41,CN,3
63,Staff48,CN,4
63,Staff50,RN,5
63,Staff54,CN,3
63,Staff56,CN,3
63,Staff57,CN,1
63,Staff58,LPN,23
63,Staff59,LPN,22
63,Staff60,LPN,20
63,Staff61,RN,6
63,Staff62,CN,2
63,Staff67,LPN,15
63,Staff70,CN,3
63,Staff71,CN,2
63,Staff77,CN,0
63,Staff79,CN,3
63,Staff84,CN,1
63,Staff86,CN,1
63,Staff91,RN,4
63,Staff94,CN,0
63,Staff96,CN,2
63,Staff101,CN,3
63,Staff102,CN,1
63,Staff107,CN,2
63,Staff108,CN,1
63,Staff110,LPN,23
63,Staff112,LPN,21
63,Staff115,CN,4
63,Staff116,CN,4
63,Staff117,CN,4
63,Staff125,CN,1
63,Staff128,LPN,19
63,Staff130,CN,2
63,Staff132,CN,3
63,Staff136,CN,1
63,Staff137,CN,1
63,Staff138,CN,2
63,Staff140,CN,3
63,Staff142,RN,6
63,Staff145,CN,2
63,Staff150,CN,1
63,Staff151,CN,2
63,Staff155,CN,2
63,Staff161,CN,1
63,Staff162,CN,3
63,Staff164,RN,5
63,Staff165,CN,3
63,Staff168,CN,1
71,Staff1,LPN,17
71,Staff3,LPN,20
71,Staff4,LPN,24
71,Staff7,LPN,23
71,Staff12,CN,1
71,Staff13,LPN,15
71,Staff15,CN,1
71,Staff16,CN,2
71,Staff18,RN,6
71,Staff19,CN,3
71,Staff20,CN,3
71,Staff22,CN,0
71,Staff24,CN,2
71,Staff25,CN,2
71,Staff28,LPN,18
71,Staff32,CN,4
71,Staff33,CN,1
71,Staff35,CN,3
71,Staff37,CN,1
71,Staff38,CN,2
71,Staff42,CN,0
71,Staff43,CN,3
71,Staff44,CN,0
71,Staff45,CN,3
71,Staff47,CN,1
71,Staff52,CN,1
71,Staff53,CN,1
71,Staff63,CN,1
71,Staff65,CN,1
71,Staff66,CN,3
71,Staff68,LPN,13
71,Staff69,RN,7
71,Staff73,CN,3
71,Staff74,CN,1
71,Staff75,CN,3
71,Staff76,CN,4
71,Staff78,RN,6
71,Staff80,CN,3
71,Staff83,CN,2
71,Staff85,RN,4
71,Staff88,CN,5
71,Staff89,CN,1
71,Staff92,CN,3
71,Staff93,CN,2
71,Staff97,LPN,16
71,Staff100,CN,4
71,Staff109,RN,6
71,Staff111,CN,1
71,Staff113,CN,3
71,Staff114,CN,2
71,Staff118,CN,2
71,Staff119,CN,0
71,Staff120,LPN,21
71,Staff121,CN,3
71,Staff122,CN,3
71,Staff129,RN,6
71,Staff131,CN,2
71,Staff133,CN,2
71,Staff134,CN,1
71,Staff135,CN,3
71,Staff139,CN,3
71,Staff143,CN,3
71,Staff147,RN,4
71,Staff148,CN,1
71,Staff149,CN,3
71,Staff152,LPN,20
71,Staff153,RN,6
71,Staff154,CN,1
71,Staff156,LPN,16
71,Staff158,RN,7
71,Staff160,CN,4
71,Staff163,RN,4
71,Staff166,RN,6
71,Staff167,CN,2
79,Staff0,CN,4
79,Staff2,CN,1
79,Staff14,CN,2
79,Staff27,CN,3
79,Staff34,RN,5
79,Staff36,LPN,19
79,Staff40,CN,3
79,Staff46,LPN,17
79,Staff49,CN,2
79,Staff51,CN,3
79,Staff55,RN,7
79,Staff64,CN,1
79,Staff72,CN,3
79,Staff81,LPN,26
79,Staff82,CN,1
79,Staff87,RN,6
79,Staff90,RN,6
79,Staff95,CN,0
79,Staff98,CN,2
79,Staff99,LPN,27
79,Staff103,CN,2
79,Staff104,CN,4
79,Staff105,CN,4
79,Staff106,CN,3
79,Staff123,LPN,23
79,Staff124,CN,4
79,Staff126,CN,3
79,Staff127,CN,4
79,Staff141,RN,5
79,Staff144,CN,2
79,Staff146,CN,0
79,Staff157,CN,1
79,Staff159,CN,1
79,Staff169,LPN,22
87,Staff5,RN,4
87,Staff6,CN,1
87,Staff8,LPN,11
87,Staff9,CN,0
87,Staff10,CN,4
87,Staff11,CN,4
87,Staff17,CN,1
87,Staff21,RN,3
87,Staff23,CN,0
87,Staff26,LPN,19
87,Staff29,LPN,23
87,Staff30,CN,2
87,Staff31,LPN,25
87,Staff39,CN,4
87,Staff41,CN,2
87,Staff48,CN,1
87,Staff50,RN,4
87,Staff54,CN,0
87,Staff56,CN,3
87,Staff57,CN,0
87,Staff58,LPN,17
87,Staff59,LPN,25
87,Staff60,LPN,20
87,Staff61,RN,5
87,Staff62,CN,2
87,Staff67,LPN,18
87,Staff70,CN,3
87,Staff71,CN,2
87,Staff77,CN,0
87,Staff79,CN,2
87,Staff84,CN,1
87,Staff86,CN,2
87,Staff91,RN,5
87,Staff94,CN,0
87,Staff96,CN,2
87,Staff101,CN,0
87,Staff102,CN,3
87,Staff107,CN,3
87,Staff108,CN,2
87,Staff110,LPN,21
87,Staff112,LPN,17
87,Staff115,CN,2
87,Staff116,CN,4
87,Staff117,CN,4
87,Staff125,CN,2
87,Staff128,LPN,15
87,Staff130,CN,4
87,Staff132,CN,3
87,Staff136,CN,2
87,Staff137,CN,4
87,Staff138,CN,1
87,Staff140,CN,3
87,Staff142,RN,4
87,Staff145,CN,3
87,Staff150,CN,2
87,Staff151,CN,1
87,Staff155,CN,4
87,Staff161,CN,1
87,Staff162,CN,3
87,Staff164,RN,5
87,Staff165,CN,2
87,Staff168,CN,0
95,Staff1,LPN,15
95,Staff3,LPN,10
95,Staff4,LPN,19
95,Staff7,LPN,18
95,Staff12,CN,1
95,Staff13,LPN,14
95,Staff15,CN,3
95,Staff16,CN,3
95,Staff18,RN,4
95,Staff19,CN,1
95,Staff20,CN,3
95,Staff22,CN,3
95,Staff24,CN,2
95,Staff25,CN,1
95,Staff28,LPN,22
95,Staff32,CN,2
95,Staff33,CN,2
95,Staff35,CN,1
95,Staff37,CN,0
95,Staff38,CN,2
95,Staff42,CN,4
95,Staff43,CN,1
95,Staff44,CN,2
95,Staff45,CN,1
95,Staff47,CN,3
95,Staff52,CN,0
95,Staff53,CN,2
95,Staff63,CN,2
95,Staff65,CN,0
95,Staff66,CN,4
95,Staff68,LPN,21
95,Staff69,RN,5
95,Staff73,CN,2
95,Staff74,CN,3
95,Staff75,CN,5
95,Staff76,CN,4
95,Staff78,RN,4
95,Staff80,CN,2
95,Staff83,CN,3
95,Staff85,RN,5
95,Staff88,CN,2
95,Staff89,CN,1
95,Staff92,CN,4
95,Staff93,CN,2
95,Staff97,LPN,25
95,Staff100,CN,3
95,Staff109,RN,7
95,Staff111,CN,3
95,Staff113,CN,3
95,Staff114,CN,2
95,Staff118,CN,3
95,Staff119,CN,3
95,Staff120,LPN,16
95,Staff121,CN,3
95,Staff122,CN,1
95,Staff129,RN,4
95,Staff131,CN,1
95,Staff133,CN,2
95,Staff134,CN,3
95,Staff135,CN,2
95,Staff139,CN,0
95,Staff143,CN,2
95,Staff147,RN,6
95,Staff148,CN,1
95,Staff149,CN,2
95,Staff152,LPN,17
95,Staff153,RN,6
95,Staff154,CN,3
